target,query_id,query,pmid,publication_year,journal,title,query_date_utc,truncated
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",7908925,1994,The Journal of infectious diseases,Analysis of a yellow fever virus isolated from a fatal case of vaccine-associated human encephalitis.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",8421909,1993,Virology,"Comparison of the nucleotide and deduced amino acid sequences of the envelope protein genes of the wild-type French viscerotropic strain of yellow fever virus and the live vaccine strain, French neurotropic vaccine, derived from it.",2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",9143294,1997,Virology,Antigenic variants of yellow fever virus with an altered neurovirulence phenotype in mice.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",9191928,1997,The Journal of general virology,Genetic variation among strains of wild-type yellow fever virus from Senegal.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",9191929,1997,The Journal of general virology,Yellow fever virus envelope protein has two discrete type-specific neutralizing epitopes.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",9581778,1998,Virology,Mutation in a 17D-204 vaccine substrain-specific envelope protein epitope alters the pathogenesis of yellow fever virus in mice.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",10497116,1999,Virology,Molecular and biological changes associated with HeLa cell attenuation of wild-type yellow fever virus.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",10603320,1999,Virology,Mutagenesis of the RGD motif in the yellow fever virus 17D envelope protein.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",11797767,2001,Annals of the New York Academy of Sciences,Prospects for development of a vaccine against the West Nile virus.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",11799188,2002,Journal of virology,"Single mutation in the flavivirus envelope protein hinge region increases neurovirulence for mice and monkeys but decreases viscerotropism for monkeys: relevance to development and safety testing of live, attenuated vaccines.",2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",11812154,2002,Journal of molecular biology,Surface expression of an immunodominant malaria protein B cell epitope by yellow fever virus.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",12021351,2002,Journal of virology,Neuroblastoma cell-adapted yellow fever 17D virus: characterization of a viral variant associated with persistent infection and decreased virus spread.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",12036323,2002,Virology,Yellow fever virus 17D envelope and NS3 proteins are major targets of the antiviral T cell response in mice.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",12093182,2002,Virology,"Viremia and immunogenicity in nonhuman primates of a tetravalent yellow fever-dengue chimeric vaccine: genetic reconstructions, dose adjustment, and antibody responses against wild-type dengue virus isolates.",2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",15327896,2004,Virology,Yellow fever 17D virus: pseudo-revertant suppression of defective virus penetration and spread by mutations in domains II and III of the E protein.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",15331733,2004,Journal of virology,A single amino acid substitution in the envelope protein of chimeric yellow fever-dengue 1 vaccine virus reduces neurovirulence for suckling mice and viremia/viscerotropism for monkeys.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",15507637,2004,Journal of virology,"ChimeriVax-West Nile virus live-attenuated vaccine: preclinical evaluation of safety, immunogenicity, and efficacy.",2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",15659761,2005,The Journal of general virology,Neuroblastoma cell-adapted yellow fever virus: mutagenesis of the E protein locus involved in persistent infection and its effects on virus penetration and spread.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",15919103,2005,Virology,Antibody responses against wild-type yellow fever virus and the 17D vaccine strain: characterization with human monoclonal antibody fragments and neutralization escape variants.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",16036176,2005,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,Analysis of two imported cases of yellow fever infection from Ivory Coast and The Gambia to Germany and Belgium.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",16553548,2006,Viral immunology,Differential dengue cross-reactive and neutralizing antibody responses in BALB/c and Swiss albino mice induced by immunization with flaviviral vaccines and by infection with homotypic dengue-2 virus strains.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",16679518,2006,Cell biochemistry and biophysics,Expression of foreign protein epitopes at the surface of recombinant yellow fever 17D viruses based on three-dimensional modeling of its envelope protein.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",18400851,2008,Journal of virology,"E protein domain III determinants of yellow fever virus 17D vaccine strain enhance binding to glycosaminoglycans, impede virus spread, and attenuate virulence.",2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",18579176,2008,Virology,Comprehensive analysis of T cell epitope discovery strategies using 17DD yellow fever virus structural proteins and BALB/c (H2d) mice model.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",18842715,2008,Journal of virology,Neuroadapted yellow fever virus strain 17D: a charged locus in domain III of the E protein governs heparin binding activity and neuroinvasiveness in the SCID mouse model.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",19740333,2009,Immunology,Dynamics of the CD8 T-cell response following yellow fever virus 17D immunization.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",20536361,2010,The Journal of infectious diseases,Sequential immunization with heterologous chimeric flaviviruses induces broad-spectrum cross-reactive CD8+ T cell responses.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",21216868,2011,The Journal of infectious diseases,Development of antigen-specific memory CD8+ T cells following live-attenuated chimeric West Nile virus vaccination.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",21418577,2011,Virology journal,Biological and immunological characterization of recombinant Yellow Fever 17D viruses expressing a Trypanosoma cruzi Amastigote Surface Protein-2 CD8+ T cell epitope at two distinct regions of the genome.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",21745519,2011,Vaccine,Genetic stability of a dengue vaccine based on chimeric yellow fever/dengue viruses.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",22415267,2012,Memorias do Instituto Oswaldo Cruz,Retention of a recombinant GFP protein expressed by the yellow fever 17D virus in the E/NS1 intergenic region in the endoplasmic reticulum.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",23383350,2013,PLoS neglected tropical diseases,T-cell memory responses elicited by yellow fever vaccine are targeted to overlapping epitopes containing multiple HLA-I and -II binding motifs.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",23602827,2013,Virus research,Adaptation of yellow fever virus 17D to Vero cells is associated with mutations in structural and non-structural protein genes.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",23763825,2013,Biologicals : journal of the International Association of Biological Standardization,Yellow fever vaccine: comparison of the neurovirulence of new 17D-204 Stamaril™ seed lots and RK 168-73 strain.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",23818856,2013,PLoS pathogens,Dissection of antibody specificities induced by yellow fever vaccination.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",24049183,2013,Journal of virology,Yellow fever vaccination elicits broad functional CD4+ T cell responses that recognize structural and nonstructural proteins.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",24553128,2014,Human vaccines & immunotherapeutics,The yellow fever 17D virus as a platform for new live attenuated vaccines.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",24678844,2014,Virology journal,Mutagenesis analysis of T380R mutation in the envelope protein of yellow fever virus.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",25446819,2015,Vaccine,Live virus vaccines based on a yellow fever vaccine backbone: standardized template with key considerations for a risk/benefit assessment.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",25875109,2015,PLoS neglected tropical diseases,A DNA vaccine against yellow fever virus: development and evaluation.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",26861019,2016,mBio,Vaccine and Wild-Type Strains of Yellow Fever Virus Engage Distinct Entry Mechanisms and Differentially Stimulate Antiviral Immune Responses.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",27307452,2016,Clinical and vaccine immunology : CVI,Development and Characterization of Monoclonal Antibodies to Yellow Fever Virus and Application in Antigen Detection and IgM Capture Enzyme-Linked Immunosorbent Assay.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",27559330,2016,Frontiers in neurology,Narcolepsy Following Yellow Fever Vaccination: A Case Report.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",28827760,2017,Scientific reports,Protein structure shapes immunodominance in the CD4 T cell response to yellow fever vaccination.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",30254297,2018,Emerging microbes & infections,Live Zika virus chimeric vaccine candidate based on a yellow fever 17-D attenuated backbone.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",30377281,2018,mBio,Structural and Nonstructural Genes Contribute to the Genetic Diversity of RNA Viruses.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",31682201,2020,Viral immunology,Structure-Function of the Yellow Fever Virus Envelope Protein: Analysis of Antibody Epitopes.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",32132233,2020,Journal of virology,T Cell Responses Induced by Attenuated Flavivirus Vaccination Are Specific and Show Limited Cross-Reactivity with Other Flavivirus Species.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",32330205,2020,PloS one,Comparative characterization of flavivirus production in two cell lines: Human hepatoma-derived Huh7.5.1-8 and African green monkey kidney-derived Vero.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",33198381,2020,Viruses,Identification of Novel Yellow Fever Class II Epitopes in YF-17D Vaccinees.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",35322047,2022,NPJ vaccines,Impact of yellow fever virus envelope protein on wild-type and vaccine epitopes and tissue tropism.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",38402207,2024,Nature communications,Prior flavivirus immunity skews the yellow fever vaccine response to cross-reactive antibodies with potential to enhance dengue virus infection.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",40019254,2025,Journal of virology,A single residue in domain II of envelope protein of yellow fever virus is critical for neutralization sensitivity.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",40629111,2025,Nature microbiology,Amino acid changes in two viral proteins drive attenuation of the yellow fever 17D vaccine.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",41006244,2025,Nature communications,A single residue in the yellow fever virus envelope protein modulates virion architecture and antigenicity.,2026-05-01T06:38:30Z,0
YFV_E,Y2,"(""yellow fever vaccine"" OR ""17D"") AND (mutation OR epitope) AND envelope",41441649,2025,Vaccines,Optimizing Humoral Immunity for Durable and Broad Protection in Flavivirus Vaccines.,2026-05-01T06:38:30Z,0
YFV_E,Y4,"""yellow fever virus"" AND (""monoclonal antibody"" OR ""neutralizing antibody"")",489960,1979,The Journal of hygiene,Zika virus infections in Nigeria: virological and seroepidemiological investigations in Oyo State.,2026-05-01T06:38:30Z,0
YFV_E,Y4,"""yellow fever virus"" AND (""monoclonal antibody"" OR ""neutralizing antibody"")",1693159,1990,The Journal of infectious diseases,Immunogenicity of a purified fragment of 17D yellow fever envelope protein.,2026-05-01T06:38:30Z,0
YFV_E,Y4,"""yellow fever virus"" AND (""monoclonal antibody"" OR ""neutralizing antibody"")",2128429,1990,Vaccine,Effect of administration of sodium aurothiomalate on the virulence of yellow fever viruses in adult mice.,2026-05-01T06:38:30Z,0
YFV_E,Y4,"""yellow fever virus"" AND (""monoclonal antibody"" OR ""neutralizing antibody"")",2138210,1990,The Journal of general virology,Cell surface expression of yellow fever virus non-structural glycoprotein NS1: consequences of interaction with antibody.,2026-05-01T06:38:30Z,0
YFV_E,Y4,"""yellow fever virus"" AND (""monoclonal antibody"" OR ""neutralizing antibody"")",2472467,1989,The Journal of general virology,Use of a monoclonal antibody specific for wild-type yellow fever virus to identify a wild-type antigenic variant in 17D vaccine pools.,2026-05-01T06:38:30Z,0
YFV_E,Y4,"""yellow fever virus"" AND (""monoclonal antibody"" OR ""neutralizing antibody"")",2479185,1989,Vaccine,Examination of the envelope glycoprotein of yellow fever vaccine viruses with monoclonal antibodies.,2026-05-01T06:38:30Z,0
YFV_E,Y4,"""yellow fever virus"" AND (""monoclonal antibody"" OR ""neutralizing antibody"")",2617590,1989,Transactions of the Royal Society of Tropical Medicine and Hygiene,"Urban yellow fever epidemic in western Nigeria, 1987.",2026-05-01T06:38:30Z,0
