threshold,pathogen,best_combo,dms_f1,n_gt_positions
20,RSV,minority_E + ScoreDBSCAN(ep=8),0.3007,101
20,RSV,minority_E + ScoreDBSCAN(ep=15),0.3022,101
20,RSV,minority_E + Spectral(z=1.5),0.1317,101
20,RSV,minority_E + Spectral(z=2.0),0.0704,101
20,RSV,minority_E + Bayes(prior=0.1),0.0,101
20,RSV,minority_E + Bayes(prior=0.15),0.1978,101
20,RSV,minority_E + Ensemble(v>=2),0.1946,101
20,RSV,minority_E + Ensemble(v>=3),0.1889,101
20,RSV,minority_E + AdaptWin(s=90),0.1718,101
20,RSV,minority_E + AdaptWin(s=85),0.1957,101
20,RSV,minority_E + FreqThresh(p=80),0.1991,101
20,RSV,minority_E + FreqThresh(p=85),0.1957,101
20,RSV,minority_E + FreqThresh(p=90),0.141,101
20,RSV,minority_E + FreqThresh(p=95),0.0775,101
20,RSV,"minority_E + SWAN(w=10,k=1.0)",0.1842,101
20,RSV,"minority_E + SWAN(w=10,k=1.5)",0.1831,101
20,RSV,"minority_E + SWAN(w=10,k=2.0)",0.1778,101
20,RSV,"minority_E + SWAN(w=20,k=1.0)",0.1733,101
20,RSV,"minority_E + SWAN(w=20,k=1.5)",0.1875,101
20,RSV,"minority_E + SWAN(w=20,k=2.0)",0.1875,101
20,RSV,"minority_E + SWAN(w=50,k=1.0)",0.1667,101
20,RSV,"minority_E + SWAN(w=50,k=1.5)",0.1832,101
20,RSV,"minority_E + SWAN(w=50,k=2.0)",0.1846,101
20,RSV,minority_E + MutClust-Orig(g=10),0.3096,101
20,RSV,P*minority_E + Wavelet(t=1.0),0.2809,101
20,RSV,P*minority_E + Wavelet(t=1.5),0.2384,101
20,RSV,P*minority_E + Wavelet(t=2.0),0.1846,101
20,RSV,P*minority_E + KDE(p=75),0.1255,101
20,RSV,P*minority_E + KDE(p=80),0.1137,101
20,RSV,P*minority_E + KDE(p=85),0.1196,101
20,RSV,P*minority_E + SlidingTest(p=0.01),0.2319,101
20,RSV,P*minority_E + SlidingTest(p=0.05),0.2361,101
20,RSV,P*minority_E + GradPeak(p=0.2),0.0192,101
20,RSV,P*minority_E + LocalContrast(z=1.0),0.1529,101
20,RSV,P*minority_E + LocalContrast(z=1.5),0.1154,101
20,RSV,P*minority_E + LocalContrast(z=2.0),0.0699,101
20,RSV,"P*minority_E + CUSUM(d=0.3,h=3.0)",0.0833,101
20,RSV,"P*minority_E + CUSUM(d=0.5,h=4.0)",0.0909,101
20,RSV,"P*minority_E + CUSUM(d=0.5,h=5.0)",0.0385,101
20,RSV,P*minority_E + AdaptiveKnee,0.1935,101
20,RSV,P*minority_E + ScoreDBSCAN(ep=8),0.2982,101
20,RSV,P*minority_E + ScoreDBSCAN(ep=15),0.2998,101
20,RSV,P*minority_E + Spectral(z=1.5),0.1074,101
20,RSV,P*minority_E + Spectral(z=2.0),0.1014,101
20,RSV,P*minority_E + Bayes(prior=0.1),0.0182,101
20,RSV,P*minority_E + Bayes(prior=0.15),0.1899,101
20,RSV,P*minority_E + Ensemble(v>=2),0.1967,101
20,RSV,P*minority_E + Ensemble(v>=3),0.1871,101
20,RSV,P*minority_E + AdaptWin(s=90),0.1829,101
20,RSV,P*minority_E + AdaptWin(s=85),0.1957,101
20,RSV,P*minority_E + FreqThresh(p=80),0.1991,101
20,RSV,P*minority_E + FreqThresh(p=85),0.1957,101
20,RSV,P*minority_E + FreqThresh(p=90),0.1538,101
20,RSV,P*minority_E + FreqThresh(p=95),0.062,101
20,RSV,"P*minority_E + SWAN(w=10,k=1.0)",0.1961,101
20,RSV,"P*minority_E + SWAN(w=10,k=1.5)",0.1806,101
20,RSV,"P*minority_E + SWAN(w=10,k=2.0)",0.1846,101
20,RSV,"P*minority_E + SWAN(w=20,k=1.0)",0.1892,101
20,RSV,"P*minority_E + SWAN(w=20,k=1.5)",0.189,101
20,RSV,"P*minority_E + SWAN(w=20,k=2.0)",0.189,101
20,RSV,"P*minority_E + SWAN(w=50,k=1.0)",0.169,101
20,RSV,"P*minority_E + SWAN(w=50,k=1.5)",0.186,101
20,RSV,"P*minority_E + SWAN(w=50,k=2.0)",0.186,101
20,RSV,P*minority_E + MutClust-Orig(g=10),0.3195,101
20,RSV,P*E + Wavelet(t=1.0),0.173,101
20,RSV,P*E + Wavelet(t=1.5),0.1419,101
20,RSV,P*E + Wavelet(t=2.0),0.1129,101
20,RSV,P*E + KDE(p=75),0.1841,101
20,RSV,P*E + KDE(p=80),0.1422,101
20,RSV,P*E + KDE(p=85),0.0652,101
20,RSV,P*E + SlidingTest(p=0.01),0.1062,101
20,RSV,P*E + SlidingTest(p=0.05),0.1356,101
20,RSV,P*E + GradPeak(p=0.2),0.1007,101
20,RSV,P*E + GradPeak(p=0.5),0.08,101
20,RSV,P*E + LocalContrast(z=1.0),0.1419,101
20,RSV,P*E + LocalContrast(z=1.5),0.1333,101
20,RSV,P*E + LocalContrast(z=2.0),0.0972,101
20,RSV,"P*E + CUSUM(d=0.3,h=3.0)",0.093,101
20,RSV,"P*E + CUSUM(d=0.5,h=4.0)",0.0566,101
20,RSV,"P*E + CUSUM(d=0.5,h=5.0)",0.0388,101
20,RSV,P*E + AdaptiveKnee,0.1935,101
20,RSV,P*E + ScoreDBSCAN(ep=8),0.3058,101
20,RSV,P*E + ScoreDBSCAN(ep=15),0.3027,101
20,RSV,P*E + Spectral(z=1.5),0.1135,101
20,RSV,P*E + Spectral(z=2.0),0.1168,101
20,RSV,P*E + Bayes(prior=0.1),0.1168,101
20,RSV,P*E + Bayes(prior=0.15),0.1408,101
20,RSV,P*E + Ensemble(v>=2),0.1566,101
20,RSV,P*E + Ensemble(v>=3),0.1333,101
20,RSV,P*E + AdaptWin(s=90),0.1829,101
20,RSV,P*E + AdaptWin(s=85),0.1957,101
20,RSV,P*E + FreqThresh(p=80),0.1991,101
20,RSV,P*E + FreqThresh(p=85),0.1957,101
20,RSV,P*E + FreqThresh(p=90),0.1538,101
20,RSV,P*E + FreqThresh(p=95),0.093,101
20,RSV,"P*E + SWAN(w=10,k=1.0)",0.1656,101
20,RSV,"P*E + SWAN(w=10,k=1.5)",0.1053,101
20,RSV,"P*E + SWAN(w=10,k=2.0)",0.0893,101
20,RSV,"P*E + SWAN(w=20,k=1.0)",0.1948,101
20,RSV,"P*E + SWAN(w=20,k=1.5)",0.0968,101
20,RSV,"P*E + SWAN(w=20,k=2.0)",0.0877,101
20,RSV,"P*E + SWAN(w=50,k=1.0)",0.2014,101
20,RSV,"P*E + SWAN(w=50,k=1.5)",0.087,101
20,RSV,P*E + MutClust-Orig(g=10),0.3108,101
20,RSV,H-score + Wavelet(t=1.0),0.232,101
20,RSV,H-score + Wavelet(t=1.5),0.2721,101
20,RSV,H-score + Wavelet(t=2.0),0.2256,101
20,RSV,H-score + KDE(p=75),0.1255,101
20,RSV,H-score + KDE(p=80),0.1137,101
20,RSV,H-score + KDE(p=85),0.1087,101
20,RSV,H-score + SlidingTest(p=0.01),0.2345,101
20,RSV,H-score + SlidingTest(p=0.05),0.2597,101
20,RSV,H-score + GradPeak(p=0.2),0.1053,101
20,RSV,H-score + GradPeak(p=0.5),0.0822,101
20,RSV,H-score + LocalContrast(z=1.0),0.1591,101
20,RSV,H-score + LocalContrast(z=1.5),0.1132,101
20,RSV,H-score + LocalContrast(z=2.0),0.0816,101
20,RSV,"H-score + CUSUM(d=0.3,h=3.0)",0.1,101
20,RSV,"H-score + CUSUM(d=0.5,h=4.0)",0.0367,101
20,RSV,"H-score + CUSUM(d=0.5,h=5.0)",0.0571,101
20,RSV,H-score + AdaptiveKnee,0.1991,101
20,RSV,H-score + ScoreDBSCAN(ep=8),0.3,101
20,RSV,H-score + ScoreDBSCAN(ep=15),0.2976,101
20,RSV,H-score + Spectral(z=1.5),0.1019,101
20,RSV,H-score + Spectral(z=2.0),0.0857,101
20,RSV,H-score + Bayes(prior=0.15),0.1277,101
20,RSV,H-score + Ensemble(v>=2),0.1957,101
20,RSV,H-score + Ensemble(v>=3),0.1637,101
20,RSV,H-score + AdaptWin(s=90),0.1829,101
20,RSV,H-score + AdaptWin(s=85),0.1979,101
20,RSV,H-score + FreqThresh(p=80),0.1991,101
20,RSV,H-score + FreqThresh(p=85),0.1957,101
20,RSV,H-score + FreqThresh(p=90),0.1538,101
20,RSV,H-score + FreqThresh(p=95),0.093,101
20,RSV,"H-score + SWAN(w=10,k=1.0)",0.1988,101
20,RSV,"H-score + SWAN(w=10,k=1.5)",0.1948,101
20,RSV,"H-score + SWAN(w=10,k=2.0)",0.1918,101
20,RSV,"H-score + SWAN(w=20,k=1.0)",0.1739,101
20,RSV,"H-score + SWAN(w=20,k=1.5)",0.1818,101
20,RSV,"H-score + SWAN(w=20,k=2.0)",0.1912,101
20,RSV,"H-score + SWAN(w=50,k=1.0)",0.1711,101
20,RSV,"H-score + SWAN(w=50,k=1.5)",0.1857,101
20,RSV,"H-score + SWAN(w=50,k=2.0)",0.1871,101
20,RSV,H-score + MutClust-Orig(g=10),0.3103,101
20,RSV,E_only + Wavelet(t=1.0),0.2328,101
20,RSV,E_only + Wavelet(t=1.5),0.2162,101
20,RSV,E_only + Wavelet(t=2.0),0.189,101
20,RSV,E_only + KDE(p=75),0.1506,101
20,RSV,E_only + KDE(p=80),0.1232,101
20,RSV,E_only + KDE(p=85),0.1196,101
20,RSV,E_only + SlidingTest(p=0.01),0.1345,101
20,RSV,E_only + SlidingTest(p=0.05),0.1926,101
20,RSV,E_only + GradPeak(p=0.2),0.0979,101
20,RSV,E_only + GradPeak(p=0.5),0.0902,101
20,RSV,E_only + LocalContrast(z=1.0),0.1509,101
20,RSV,E_only + LocalContrast(z=1.5),0.1447,101
20,RSV,E_only + LocalContrast(z=2.0),0.0839,101
20,RSV,"E_only + CUSUM(d=0.3,h=3.0)",0.1094,101
20,RSV,"E_only + CUSUM(d=0.5,h=4.0)",0.0571,101
20,RSV,"E_only + CUSUM(d=0.5,h=5.0)",0.0196,101
20,RSV,E_only + AdaptiveKnee,0.2019,101
20,RSV,E_only + ScoreDBSCAN(ep=8),0.2989,101
20,RSV,E_only + ScoreDBSCAN(ep=15),0.3019,101
20,RSV,E_only + Spectral(z=1.5),0.1119,101
20,RSV,E_only + Spectral(z=2.0),0.1159,101
20,RSV,E_only + Bayes(prior=0.15),0.1277,101
20,RSV,E_only + Ensemble(v>=2),0.1576,101
20,RSV,E_only + Ensemble(v>=3),0.1224,101
20,RSV,E_only + AdaptWin(s=90),0.1905,101
20,RSV,E_only + AdaptWin(s=85),0.1949,101
20,RSV,E_only + FreqThresh(p=80),0.2085,101
20,RSV,E_only + FreqThresh(p=85),0.1957,101
20,RSV,E_only + FreqThresh(p=90),0.1538,101
20,RSV,E_only + FreqThresh(p=95),0.1085,101
20,RSV,"E_only + SWAN(w=10,k=1.0)",0.2086,101
20,RSV,"E_only + SWAN(w=10,k=1.5)",0.2055,101
20,RSV,"E_only + SWAN(w=10,k=2.0)",0.1538,101
20,RSV,"E_only + SWAN(w=20,k=1.0)",0.2013,101
20,RSV,"E_only + SWAN(w=20,k=1.5)",0.1898,101
20,RSV,"E_only + SWAN(w=20,k=2.0)",0.1985,101
20,RSV,"E_only + SWAN(w=50,k=1.0)",0.1781,101
20,RSV,"E_only + SWAN(w=50,k=1.5)",0.197,101
20,RSV,"E_only + SWAN(w=50,k=2.0)",0.197,101
20,RSV,E_only + MutClust-Orig(g=10),0.3103,101
20,RSV,P*E^2 + Wavelet(t=1.0),0.1969,101
20,RSV,P*E^2 + Wavelet(t=1.5),0.1111,101
20,RSV,P*E^2 + Wavelet(t=2.0),0.0787,101
20,RSV,P*E^2 + KDE(p=75),0.2343,101
20,RSV,P*E^2 + KDE(p=80),0.2275,101
20,RSV,P*E^2 + KDE(p=85),0.1848,101
20,RSV,P*E^2 + SlidingTest(p=0.05),0.1322,101
20,RSV,P*E^2 + GradPeak(p=0.2),0.1143,101
20,RSV,P*E^2 + GradPeak(p=0.5),0.1029,101
20,RSV,P*E^2 + LocalContrast(z=1.0),0.1558,101
20,RSV,P*E^2 + LocalContrast(z=1.5),0.1342,101
20,RSV,P*E^2 + LocalContrast(z=2.0),0.1233,101
20,RSV,"P*E^2 + CUSUM(d=0.3,h=3.0)",0.08,101
20,RSV,"P*E^2 + CUSUM(d=0.5,h=4.0)",0.0367,101
20,RSV,"P*E^2 + CUSUM(d=0.5,h=5.0)",0.0194,101
20,RSV,P*E^2 + AdaptiveKnee,0.1935,101
20,RSV,P*E^2 + ScoreDBSCAN(ep=8),0.3038,101
20,RSV,P*E^2 + ScoreDBSCAN(ep=15),0.3012,101
20,RSV,P*E^2 + Spectral(z=1.5),0.1151,101
20,RSV,P*E^2 + Spectral(z=2.0),0.1176,101
20,RSV,P*E^2 + Bayes(prior=0.1),0.1159,101
20,RSV,P*E^2 + Bayes(prior=0.15),0.1277,101
20,RSV,P*E^2 + Ensemble(v>=2),0.1472,101
20,RSV,P*E^2 + Ensemble(v>=3),0.137,101
20,RSV,P*E^2 + AdaptWin(s=90),0.1829,101
20,RSV,P*E^2 + AdaptWin(s=85),0.1957,101
20,RSV,P*E^2 + FreqThresh(p=80),0.1991,101
20,RSV,P*E^2 + FreqThresh(p=85),0.1957,101
20,RSV,P*E^2 + FreqThresh(p=90),0.1538,101
20,RSV,P*E^2 + FreqThresh(p=95),0.093,101
20,RSV,"P*E^2 + SWAN(w=10,k=1.0)",0.1119,101
20,RSV,"P*E^2 + SWAN(w=10,k=1.5)",0.0938,101
20,RSV,"P*E^2 + SWAN(w=10,k=2.0)",0.0727,101
20,RSV,"P*E^2 + SWAN(w=20,k=1.0)",0.1127,101
20,RSV,"P*E^2 + SWAN(w=20,k=1.5)",0.1069,101
20,RSV,"P*E^2 + SWAN(w=20,k=2.0)",0.0885,101
20,RSV,"P*E^2 + SWAN(w=50,k=1.0)",0.1143,101
20,RSV,"P*E^2 + SWAN(w=50,k=1.5)",0.0183,101
20,RSV,P*E^2 + MutClust-Orig(g=10),0.3103,101
20,RSV,rank(P*E) + Wavelet(t=1.0),0.1957,101
20,RSV,rank(P*E) + Wavelet(t=1.5),0.1401,101
20,RSV,rank(P*E) + Wavelet(t=2.0),0.1389,101
20,RSV,rank(P*E) + KDE(p=75),0.3096,101
20,RSV,rank(P*E) + KDE(p=80),0.2749,101
20,RSV,rank(P*E) + KDE(p=85),0.2609,101
20,RSV,rank(P*E) + SlidingTest(p=0.01),0.24,101
20,RSV,rank(P*E) + SlidingTest(p=0.05),0.2691,101
20,RSV,rank(P*E) + GradPeak(p=0.2),0.048,101
20,RSV,rank(P*E) + GradPeak(p=0.5),0.0183,101
20,RSV,rank(P*E) + LocalContrast(z=1.0),0.2054,101
20,RSV,rank(P*E) + LocalContrast(z=1.5),0.058,101
20,RSV,rank(P*E) + LocalContrast(z=2.0),0.0174,101
20,RSV,"rank(P*E) + CUSUM(d=0.3,h=3.0)",0.1129,101
20,RSV,"rank(P*E) + CUSUM(d=0.5,h=4.0)",0.0,101
20,RSV,"rank(P*E) + CUSUM(d=0.5,h=5.0)",0.037,101
20,RSV,rank(P*E) + AdaptiveKnee,0.2935,101
20,RSV,rank(P*E) + ScoreDBSCAN(ep=8),0.2331,101
20,RSV,rank(P*E) + ScoreDBSCAN(ep=15),0.2729,101
20,RSV,rank(P*E) + Spectral(z=1.5),0.1046,101
20,RSV,rank(P*E) + Spectral(z=2.0),0.0615,101
20,RSV,rank(P*E) + Ensemble(v>=2),0.1576,101
20,RSV,rank(P*E) + Ensemble(v>=3),0.1151,101
20,RSV,rank(P*E) + AdaptWin(s=90),0.2397,101
20,RSV,rank(P*E) + AdaptWin(s=85),0.2626,101
20,RSV,rank(P*E) + FreqThresh(p=80),0.1991,101
20,RSV,rank(P*E) + FreqThresh(p=85),0.1957,101
20,RSV,rank(P*E) + FreqThresh(p=90),0.1538,101
20,RSV,rank(P*E) + FreqThresh(p=95),0.093,101
20,RSV,"rank(P*E) + SWAN(w=10,k=1.0)",0.2907,101
20,RSV,"rank(P*E) + SWAN(w=10,k=1.5)",0.2707,101
20,RSV,"rank(P*E) + SWAN(w=10,k=2.0)",0.265,101
20,RSV,"rank(P*E) + SWAN(w=20,k=1.0)",0.2914,101
20,RSV,"rank(P*E) + SWAN(w=20,k=1.5)",0.2898,101
20,RSV,"rank(P*E) + SWAN(w=20,k=2.0)",0.2651,101
20,RSV,"rank(P*E) + SWAN(w=50,k=1.0)",0.2553,101
20,RSV,"rank(P*E) + SWAN(w=50,k=1.5)",0.2622,101
20,RSV,"rank(P*E) + SWAN(w=50,k=2.0)",0.2403,101
20,RSV,rank(P*E) + MutClust-Orig(g=10),0.3103,101
30,RSV,E*rare + Wavelet(t=1.0),0.2034,151
30,RSV,E*rare + Wavelet(t=1.5),0.18,151
30,RSV,E*rare + Wavelet(t=2.0),0.1387,151
30,RSV,E*rare + KDE(p=75),0.2353,151
30,RSV,E*rare + KDE(p=80),0.2299,151
30,RSV,E*rare + KDE(p=85),0.1453,151
30,RSV,E*rare + SlidingTest(p=0.01),0.1084,151
30,RSV,E*rare + SlidingTest(p=0.05),0.1341,151
30,RSV,E*rare + GradPeak(p=0.2),0.0,151
30,RSV,E*rare + LocalContrast(z=1.0),0.1268,151
30,RSV,E*rare + LocalContrast(z=1.5),0.1106,151
30,RSV,E*rare + LocalContrast(z=2.0),0.0947,151
30,RSV,"E*rare + CUSUM(d=0.3,h=3.0)",0.0819,151
30,RSV,"E*rare + CUSUM(d=0.5,h=4.0)",0.0497,151
30,RSV,"E*rare + CUSUM(d=0.5,h=5.0)",0.0385,151
30,RSV,E*rare + AdaptiveKnee,0.1268,151
30,RSV,E*rare + ScoreDBSCAN(ep=8),0.4349,151
30,RSV,E*rare + ScoreDBSCAN(ep=15),0.4314,151
30,RSV,E*rare + Spectral(z=1.5),0.107,151
30,RSV,E*rare + Spectral(z=2.0),0.0914,151
30,RSV,E*rare + Bayes(prior=0.1),0.0814,151
30,RSV,E*rare + Bayes(prior=0.15),0.1058,151
30,RSV,E*rare + Ensemble(v>=2),0.1221,151
30,RSV,E*rare + Ensemble(v>=3),0.1128,151
30,RSV,E*rare + AdaptWin(s=90),0.1778,151
30,RSV,E*rare + AdaptWin(s=85),0.2016,151
30,RSV,E*rare + FreqThresh(p=80),0.2146,151
30,RSV,E*rare + FreqThresh(p=85),0.188,151
30,RSV,E*rare + FreqThresh(p=90),0.1262,151
30,RSV,E*rare + FreqThresh(p=95),0.1006,151
30,RSV,"E*rare + SWAN(w=10,k=1.0)",0.0984,151
30,RSV,"E*rare + SWAN(w=10,k=1.5)",0.0824,151
30,RSV,"E*rare + SWAN(w=10,k=2.0)",0.0606,151
30,RSV,"E*rare + SWAN(w=20,k=1.0)",0.0778,151
30,RSV,"E*rare + SWAN(w=20,k=1.5)",0.0694,151
30,RSV,"E*rare + SWAN(w=20,k=2.0)",0.0732,151
30,RSV,"E*rare + SWAN(w=50,k=1.0)",0.0819,151
30,RSV,"E*rare + SWAN(w=50,k=1.5)",0.0719,151
30,RSV,E*rare + MutClust-Orig(g=10),0.4304,151
30,RSV,P*E*rare + Wavelet(t=1.0),0.2353,151
30,RSV,P*E*rare + Wavelet(t=1.5),0.1731,151
30,RSV,P*E*rare + Wavelet(t=2.0),0.1395,151
30,RSV,P*E*rare + KDE(p=75),0.2076,151
30,RSV,P*E*rare + KDE(p=80),0.1686,151
30,RSV,P*E*rare + KDE(p=85),0.1624,151
30,RSV,P*E*rare + SlidingTest(p=0.01),0.0736,151
30,RSV,P*E*rare + SlidingTest(p=0.05),0.1371,151
30,RSV,P*E*rare + LocalContrast(z=1.0),0.1275,151
30,RSV,P*E*rare + LocalContrast(z=1.5),0.1111,151
30,RSV,P*E*rare + LocalContrast(z=2.0),0.0745,151
30,RSV,"P*E*rare + CUSUM(d=0.3,h=3.0)",0.0819,151
30,RSV,"P*E*rare + CUSUM(d=0.5,h=4.0)",0.05,151
30,RSV,"P*E*rare + CUSUM(d=0.5,h=5.0)",0.026,151
30,RSV,P*E*rare + AdaptiveKnee,0.1182,151
30,RSV,P*E*rare + ScoreDBSCAN(ep=8),0.4351,151
30,RSV,P*E*rare + ScoreDBSCAN(ep=15),0.4273,151
30,RSV,P*E*rare + Spectral(z=1.5),0.1202,151
30,RSV,P*E*rare + Spectral(z=2.0),0.0805,151
30,RSV,P*E*rare + Bayes(prior=0.1),0.0791,151
30,RSV,P*E*rare + Bayes(prior=0.15),0.1047,151
30,RSV,P*E*rare + Ensemble(v>=2),0.1321,151
30,RSV,P*E*rare + Ensemble(v>=3),0.1212,151
30,RSV,P*E*rare + AdaptWin(s=90),0.1674,151
30,RSV,P*E*rare + AdaptWin(s=85),0.1933,151
30,RSV,P*E*rare + FreqThresh(p=80),0.2146,151
30,RSV,P*E*rare + FreqThresh(p=85),0.188,151
30,RSV,P*E*rare + FreqThresh(p=90),0.1359,151
30,RSV,P*E*rare + FreqThresh(p=95),0.1006,151
30,RSV,"P*E*rare + SWAN(w=10,k=1.0)",0.0894,151
30,RSV,"P*E*rare + SWAN(w=10,k=1.5)",0.0714,151
30,RSV,"P*E*rare + SWAN(w=10,k=2.0)",0.075,151
30,RSV,"P*E*rare + SWAN(w=20,k=1.0)",0.0805,151
30,RSV,"P*E*rare + SWAN(w=20,k=1.5)",0.0814,151
30,RSV,"P*E*rare + SWAN(w=20,k=2.0)",0.075,151
30,RSV,"P*E*rare + SWAN(w=50,k=1.0)",0.0809,151
30,RSV,"P*E*rare + SWAN(w=50,k=1.5)",0.0736,151
30,RSV,P*E*rare + MutClust-Orig(g=10),0.4196,151
30,RSV,minority_E + Wavelet(t=1.0),0.2521,151
30,RSV,minority_E + Wavelet(t=1.5),0.2256,151
30,RSV,minority_E + Wavelet(t=2.0),0.1648,151
30,RSV,minority_E + KDE(p=75),0.1799,151
30,RSV,minority_E + KDE(p=80),0.1533,151
30,RSV,minority_E + KDE(p=85),0.1197,151
30,RSV,minority_E + SlidingTest(p=0.01),0.2051,151
30,RSV,minority_E + SlidingTest(p=0.05),0.2365,151
30,RSV,minority_E + GradPeak(p=0.2),0.0606,151
30,RSV,minority_E + LocalContrast(z=1.0),0.1485,151
30,RSV,minority_E + LocalContrast(z=1.5),0.067,151
30,RSV,minority_E + LocalContrast(z=2.0),0.0606,151
30,RSV,"minority_E + CUSUM(d=0.3,h=3.0)",0.0925,151
30,RSV,"minority_E + CUSUM(d=0.5,h=4.0)",0.0621,151
30,RSV,"minority_E + CUSUM(d=0.5,h=5.0)",0.0256,151
30,RSV,minority_E + AdaptiveKnee,0.1917,151
30,RSV,minority_E + ScoreDBSCAN(ep=8),0.4244,151
30,RSV,minority_E + ScoreDBSCAN(ep=15),0.4257,151
30,RSV,minority_E + Spectral(z=1.5),0.129,151
30,RSV,minority_E + Spectral(z=2.0),0.0729,151
30,RSV,minority_E + Bayes(prior=0.1),0.0,151
30,RSV,minority_E + Bayes(prior=0.15),0.181,151
30,RSV,minority_E + Ensemble(v>=2),0.1872,151
30,RSV,minority_E + Ensemble(v>=3),0.1739,151
30,RSV,minority_E + AdaptWin(s=90),0.1596,151
30,RSV,minority_E + AdaptWin(s=85),0.188,151
30,RSV,minority_E + FreqThresh(p=80),0.2146,151
30,RSV,minority_E + FreqThresh(p=85),0.188,151
30,RSV,minority_E + FreqThresh(p=90),0.1359,151
30,RSV,minority_E + FreqThresh(p=95),0.067,151
30,RSV,"minority_E + SWAN(w=10,k=1.0)",0.1584,151
30,RSV,"minority_E + SWAN(w=10,k=1.5)",0.1562,151
30,RSV,"minority_E + SWAN(w=10,k=2.0)",0.1514,151
30,RSV,"minority_E + SWAN(w=20,k=1.0)",0.16,151
30,RSV,"minority_E + SWAN(w=20,k=1.5)",0.1461,151
30,RSV,"minority_E + SWAN(w=20,k=2.0)",0.1461,151
30,RSV,"minority_E + SWAN(w=50,k=1.0)",0.134,151
30,RSV,"minority_E + SWAN(w=50,k=1.5)",0.1436,151
30,RSV,"minority_E + SWAN(w=50,k=2.0)",0.1444,151
30,RSV,minority_E + MutClust-Orig(g=10),0.431,151
30,RSV,P*minority_E + Wavelet(t=1.0),0.2632,151
30,RSV,P*minority_E + Wavelet(t=1.5),0.209,151
30,RSV,P*minority_E + Wavelet(t=2.0),0.1667,151
30,RSV,P*minority_E + KDE(p=75),0.1938,151
30,RSV,P*minority_E + KDE(p=80),0.1533,151
30,RSV,P*minority_E + KDE(p=85),0.1368,151
30,RSV,P*minority_E + SlidingTest(p=0.01),0.2021,151
30,RSV,P*minority_E + SlidingTest(p=0.05),0.2062,151
30,RSV,P*minority_E + GradPeak(p=0.2),0.013,151
30,RSV,P*minority_E + LocalContrast(z=1.0),0.1364,151
30,RSV,P*minority_E + LocalContrast(z=1.5),0.1068,151
30,RSV,P*minority_E + LocalContrast(z=2.0),0.0622,151
30,RSV,"P*minority_E + CUSUM(d=0.3,h=3.0)",0.0706,151
30,RSV,"P*minority_E + CUSUM(d=0.5,h=4.0)",0.0625,151
30,RSV,"P*minority_E + CUSUM(d=0.5,h=5.0)",0.026,151
30,RSV,P*minority_E + AdaptiveKnee,0.1864,151
30,RSV,P*minority_E + ScoreDBSCAN(ep=8),0.4226,151
30,RSV,P*minority_E + ScoreDBSCAN(ep=15),0.4239,151
30,RSV,P*minority_E + Spectral(z=1.5),0.1106,151
30,RSV,P*minority_E + Spectral(z=2.0),0.0851,151
30,RSV,P*minority_E + Bayes(prior=0.1),0.025,151
30,RSV,P*minority_E + Bayes(prior=0.15),0.1747,151
30,RSV,P*minority_E + Ensemble(v>=2),0.1803,151
30,RSV,P*minority_E + Ensemble(v>=3),0.1629,151
30,RSV,P*minority_E + AdaptWin(s=90),0.1589,151
30,RSV,P*minority_E + AdaptWin(s=85),0.188,151
30,RSV,P*minority_E + FreqThresh(p=80),0.2146,151
30,RSV,P*minority_E + FreqThresh(p=85),0.188,151
30,RSV,P*minority_E + FreqThresh(p=90),0.1262,151
30,RSV,P*minority_E + FreqThresh(p=95),0.0559,151
30,RSV,"P*minority_E + SWAN(w=10,k=1.0)",0.1872,151
30,RSV,"P*minority_E + SWAN(w=10,k=1.5)",0.1546,151
30,RSV,"P*minority_E + SWAN(w=10,k=2.0)",0.1556,151
30,RSV,"P*minority_E + SWAN(w=20,k=1.0)",0.1717,151
30,RSV,"P*minority_E + SWAN(w=20,k=1.5)",0.1469,151
30,RSV,"P*minority_E + SWAN(w=20,k=2.0)",0.1469,151
30,RSV,"P*minority_E + SWAN(w=50,k=1.0)",0.1354,151
30,RSV,"P*minority_E + SWAN(w=50,k=1.5)",0.1453,151
30,RSV,"P*minority_E + SWAN(w=50,k=2.0)",0.1453,151
30,RSV,P*minority_E + MutClust-Orig(g=10),0.4379,151
30,RSV,P*E + Wavelet(t=1.0),0.1957,151
30,RSV,P*E + Wavelet(t=1.5),0.1659,151
30,RSV,P*E + Wavelet(t=2.0),0.1264,151
30,RSV,P*E + KDE(p=75),0.2561,151
30,RSV,P*E + KDE(p=80),0.2146,151
30,RSV,P*E + KDE(p=85),0.1538,151
30,RSV,P*E + SlidingTest(p=0.01),0.0736,151
30,RSV,P*E + SlidingTest(p=0.05),0.119,151
30,RSV,P*E + GradPeak(p=0.2),0.1164,151
30,RSV,P*E + GradPeak(p=0.5),0.08,151
30,RSV,P*E + LocalContrast(z=1.0),0.1268,151
30,RSV,P*E + LocalContrast(z=1.5),0.11,151
30,RSV,P*E + LocalContrast(z=2.0),0.0825,151
30,RSV,"P*E + CUSUM(d=0.3,h=3.0)",0.0782,151
30,RSV,"P*E + CUSUM(d=0.5,h=4.0)",0.0385,151
30,RSV,"P*E + CUSUM(d=0.5,h=5.0)",0.0261,151
30,RSV,P*E + AdaptiveKnee,0.1864,151
