pathogen,scoring,detector,family,n_detected,n_escape,n_overlap,enrichment,p_value
HIV-1,dnds_proxy,AdaptiveKnee,AdaptiveKnee,94,45,23,2.4468,1.7825216594562176e-06
HIV-1,dnds_proxy,ScoreDBSCAN(ep=8),ScoreDBSCAN,255,45,18,0.7059,0.994247159692561
HIV-1,dnds_proxy,ScoreDBSCAN(ep=15),ScoreDBSCAN,376,45,36,0.9574,0.8157337223053769
HIV-1,dnds_proxy,Spectral(z=1.5),Spectral,39,45,6,1.5385,0.18159182202118726
HIV-1,dnds_proxy,Spectral(z=2.0),Spectral,21,45,5,2.381,0.04788465845995229
HIV-1,dnds_proxy,Bayes(prior=0.1),Bayes,0,45,0,0.0,1.0
HIV-1,dnds_proxy,Bayes(prior=0.15),Bayes,0,45,0,0.0,1.0
HIV-1,dnds_proxy,AdaptWin(s=90),AdaptWin,261,45,36,1.3793,0.0009817652692218275
HIV-1,dnds_proxy,AdaptWin(s=85),AdaptWin,318,45,44,1.3836,1.3770162637192374e-06
HIV-1,dnds_proxy,FreqThresh(p=80),FreqThresh,94,45,23,2.4468,1.7825216594562176e-06
HIV-1,dnds_proxy,FreqThresh(p=85),FreqThresh,68,45,12,1.7647,0.024750099613869692
HIV-1,dnds_proxy,FreqThresh(p=90),FreqThresh,57,45,10,1.7544,0.04284078433512022
HIV-1,dnds_proxy,FreqThresh(p=95),FreqThresh,25,45,7,2.8,0.007518465006964425
HIV-1,dnds_proxy,"SWAN(w=10,k=1.0)",SWAN,222,45,40,1.8018,5.3015883430766525e-09
HIV-1,dnds_proxy,"SWAN(w=10,k=1.5)",SWAN,179,45,38,2.1229,1.1479263184879291e-10
HIV-1,dnds_proxy,"SWAN(w=10,k=2.0)",SWAN,113,45,36,3.1858,2.8528347298516636e-16
HIV-1,dnds_proxy,"SWAN(w=20,k=1.0)",SWAN,239,45,40,1.6736,9.279823199500418e-08
HIV-1,dnds_proxy,"SWAN(w=20,k=1.5)",SWAN,219,45,40,1.8265,3.101422253049311e-09
HIV-1,dnds_proxy,"SWAN(w=20,k=2.0)",SWAN,194,45,40,2.0619,2.3541558898127288e-11
HIV-1,dnds_proxy,"SWAN(w=50,k=1.0)",SWAN,240,45,40,1.6667,1.0885343951120093e-07
HIV-1,dnds_proxy,"SWAN(w=50,k=1.5)",SWAN,240,45,40,1.6667,1.0885343951120093e-07
HIV-1,dnds_proxy,"SWAN(w=50,k=2.0)",SWAN,240,45,40,1.6667,1.0885343951120093e-07
HIV-1,dnds_proxy,MutClust-Orig(g=10),MutClust-Orig,444,45,45,1.0135,0.5294593106889125
HIV-1,semantic_change,Wavelet(t=1.0),Wavelet,76,45,7,0.9211,0.6664767648589983
HIV-1,semantic_change,Wavelet(t=1.5),Wavelet,45,45,0,0.0,1.0
HIV-1,semantic_change,Wavelet(t=2.0),Wavelet,31,45,0,0.0,1.0
HIV-1,semantic_change,KDE(p=75),KDE,113,45,5,0.4425,0.9959780951035251
HIV-1,semantic_change,KDE(p=80),KDE,90,45,1,0.1111,0.9999759651819771
HIV-1,semantic_change,KDE(p=85),KDE,68,45,0,0.0,1.0
HIV-1,semantic_change,SlidingTest(p=0.01),SlidingTest,79,45,20,2.5316,7.506943676937817e-06
HIV-1,semantic_change,SlidingTest(p=0.05),SlidingTest,115,45,27,2.3478,2.282524357367371e-07
HIV-1,semantic_change,GradPeak(p=0.2),GradPeak,0,45,0,0.0,1.0
HIV-1,semantic_change,GradPeak(p=0.5),GradPeak,0,45,0,0.0,1.0
HIV-1,semantic_change,LocalContrast(z=1.0),LocalContrast,53,45,4,0.7547,0.8067321832762658
HIV-1,semantic_change,LocalContrast(z=1.5),LocalContrast,31,45,3,0.9677,0.6195610974791659
HIV-1,semantic_change,LocalContrast(z=2.0),LocalContrast,23,45,2,0.8696,0.6924390981143357
HIV-1,semantic_change,"CUSUM(d=0.3,h=3.0)",CUSUM,19,45,3,1.5789,0.2932828759601336
HIV-1,semantic_change,"CUSUM(d=0.5,h=4.0)",CUSUM,10,45,4,4.0,0.011757857766771608
HIV-1,semantic_change,"CUSUM(d=0.5,h=5.0)",CUSUM,7,45,2,2.8571,0.14857218956782986
HIV-1,semantic_change,AdaptiveKnee,AdaptiveKnee,60,45,7,1.1667,0.3920631401149106
HIV-1,semantic_change,ScoreDBSCAN(ep=8),ScoreDBSCAN,276,45,33,1.1957,0.05473135409161467
HIV-1,semantic_change,ScoreDBSCAN(ep=15),ScoreDBSCAN,402,45,41,1.0199,0.46093232116929583
HIV-1,semantic_change,Spectral(z=1.5),Spectral,32,45,4,1.25,0.4004971962016024
HIV-1,semantic_change,Spectral(z=2.0),Spectral,26,45,3,1.1538,0.4934487586535054
HIV-1,semantic_change,Bayes(prior=0.1),Bayes,0,45,0,0.0,1.0
HIV-1,semantic_change,Bayes(prior=0.15),Bayes,0,45,0,0.0,1.0
HIV-1,semantic_change,AdaptWin(s=90),AdaptWin,358,45,45,1.257,1.839433496321104e-05
HIV-1,semantic_change,AdaptWin(s=85),AdaptWin,386,45,45,1.1658,0.0006778659987774387
HIV-1,semantic_change,FreqThresh(p=80),FreqThresh,89,45,12,1.3483,0.1524910255008891
HIV-1,semantic_change,FreqThresh(p=85),FreqThresh,67,45,9,1.3433,0.2088531701296704
HIV-1,semantic_change,FreqThresh(p=90),FreqThresh,45,45,7,1.5556,0.14740390680968615
HIV-1,semantic_change,FreqThresh(p=95),FreqThresh,23,45,3,1.3043,0.4094893041876551
HIV-1,semantic_change,"SWAN(w=10,k=1.0)",SWAN,143,45,19,1.3287,0.08012093238442833
HIV-1,semantic_change,"SWAN(w=10,k=1.5)",SWAN,106,45,19,1.7925,0.0026655607365406024
HIV-1,semantic_change,"SWAN(w=10,k=2.0)",SWAN,93,45,19,2.043,0.0004279564276704791
HIV-1,semantic_change,"SWAN(w=20,k=1.0)",SWAN,153,45,19,1.2418,0.14451042686541418
HIV-1,semantic_change,"SWAN(w=20,k=1.5)",SWAN,141,45,19,1.3475,0.0702112063382834
HIV-1,semantic_change,"SWAN(w=20,k=2.0)",SWAN,106,45,19,1.7925,0.0026655607365406024
HIV-1,semantic_change,"SWAN(w=50,k=1.0)",SWAN,167,45,19,1.1377,0.2768223670375298
HIV-1,semantic_change,"SWAN(w=50,k=1.5)",SWAN,165,45,19,1.1515,0.2551616611416399
HIV-1,semantic_change,"SWAN(w=50,k=2.0)",SWAN,164,45,19,1.1585,0.24464378335663056
HIV-1,semantic_change,MutClust-Orig(g=10),MutClust-Orig,234,45,27,1.1538,0.16482959715698048
HIV-1,EVEscape_composite,Wavelet(t=1.0),Wavelet,84,45,16,1.9048,0.003540870626347431
HIV-1,EVEscape_composite,Wavelet(t=1.5),Wavelet,50,45,11,2.2,0.005809068814394593
HIV-1,EVEscape_composite,Wavelet(t=2.0),Wavelet,14,45,0,0.0,1.0
HIV-1,EVEscape_composite,KDE(p=75),KDE,113,45,20,1.7699,0.0022589072855651138
HIV-1,EVEscape_composite,KDE(p=80),KDE,90,45,8,0.8889,0.7147095174938478
HIV-1,EVEscape_composite,KDE(p=85),KDE,68,45,0,0.0,1.0
HIV-1,EVEscape_composite,SlidingTest(p=0.01),SlidingTest,42,45,0,0.0,1.0
HIV-1,EVEscape_composite,SlidingTest(p=0.05),SlidingTest,70,45,0,0.0,1.0
HIV-1,EVEscape_composite,GradPeak(p=0.2),GradPeak,0,45,0,0.0,1.0
HIV-1,EVEscape_composite,GradPeak(p=0.5),GradPeak,0,45,0,0.0,1.0
HIV-1,EVEscape_composite,LocalContrast(z=1.0),LocalContrast,50,45,5,1.0,0.5786815842106077
HIV-1,EVEscape_composite,LocalContrast(z=1.5),LocalContrast,39,45,3,0.7692,0.7750108481813389
HIV-1,EVEscape_composite,LocalContrast(z=2.0),LocalContrast,30,45,2,0.6667,0.8261352339427046
HIV-1,EVEscape_composite,"CUSUM(d=0.3,h=3.0)",CUSUM,18,45,0,0.0,1.0
HIV-1,EVEscape_composite,"CUSUM(d=0.5,h=4.0)",CUSUM,9,45,0,0.0,1.0
HIV-1,EVEscape_composite,"CUSUM(d=0.5,h=5.0)",CUSUM,6,45,0,0.0,1.0
HIV-1,EVEscape_composite,AdaptiveKnee,AdaptiveKnee,75,45,4,0.5333,0.962871508960157
HIV-1,EVEscape_composite,ScoreDBSCAN(ep=8),ScoreDBSCAN,296,45,35,1.1824,0.049218415976912476
HIV-1,EVEscape_composite,ScoreDBSCAN(ep=15),ScoreDBSCAN,377,45,40,1.061,0.22654839952705133
HIV-1,EVEscape_composite,Spectral(z=1.5),Spectral,30,45,1,0.3333,0.9621244773826517
HIV-1,EVEscape_composite,Spectral(z=2.0),Spectral,17,45,1,0.5882,0.8388792867135648
HIV-1,EVEscape_composite,Bayes(prior=0.1),Bayes,2,45,0,0.0,1.0
HIV-1,EVEscape_composite,Bayes(prior=0.15),Bayes,31,45,1,0.3226,0.9661825690916533
HIV-1,EVEscape_composite,AdaptWin(s=90),AdaptWin,61,45,1,0.1639,0.9990188001483862
HIV-1,EVEscape_composite,AdaptWin(s=85),AdaptWin,104,45,6,0.5769,0.9720686316250897
HIV-1,EVEscape_composite,FreqThresh(p=80),FreqThresh,88,45,4,0.4545,0.988210869759407
HIV-1,EVEscape_composite,FreqThresh(p=85),FreqThresh,66,45,3,0.4545,0.9754789124898208
HIV-1,EVEscape_composite,FreqThresh(p=90),FreqThresh,44,45,1,0.2273,0.9924533980696221
HIV-1,EVEscape_composite,FreqThresh(p=95),FreqThresh,22,45,1,0.4545,0.907167795481619
HIV-1,EVEscape_composite,"SWAN(w=10,k=1.0)",SWAN,89,45,0,0.0,1.0
HIV-1,EVEscape_composite,"SWAN(w=10,k=1.5)",SWAN,77,45,0,0.0,1.0
HIV-1,EVEscape_composite,"SWAN(w=10,k=2.0)",SWAN,52,45,0,0.0,1.0
HIV-1,EVEscape_composite,"SWAN(w=20,k=1.0)",SWAN,109,45,4,0.367,0.9985390195813878
HIV-1,EVEscape_composite,"SWAN(w=20,k=1.5)",SWAN,79,45,0,0.0,1.0
HIV-1,EVEscape_composite,"SWAN(w=20,k=2.0)",SWAN,73,45,0,0.0,1.0
HIV-1,EVEscape_composite,"SWAN(w=50,k=1.0)",SWAN,117,45,9,0.7692,0.8760594993529434
HIV-1,EVEscape_composite,"SWAN(w=50,k=1.5)",SWAN,110,45,4,0.3636,0.9986864078075421
HIV-1,EVEscape_composite,"SWAN(w=50,k=2.0)",SWAN,77,45,2,0.2597,0.9984816827295402
HIV-1,EVEscape_composite,MutClust-Orig(g=10),MutClust-Orig,39,45,3,0.7692,0.7750108481813389
HIV-1,EqualWeight,Wavelet(t=1.0),Wavelet,81,45,22,2.716,4.431727038913899e-07
HIV-1,EqualWeight,Wavelet(t=1.5),Wavelet,52,45,11,2.1154,0.008037230466169117
HIV-1,EqualWeight,Wavelet(t=2.0),Wavelet,23,45,0,0.0,1.0
HIV-1,EqualWeight,KDE(p=75),KDE,113,45,20,1.7699,0.0022589072855651138
HIV-1,EqualWeight,KDE(p=80),KDE,90,45,18,2.0,0.0008931475799606008
HIV-1,EqualWeight,KDE(p=85),KDE,68,45,14,2.0588,0.0031990202716064542
HIV-1,EqualWeight,SlidingTest(p=0.01),SlidingTest,131,45,36,2.7481,9.401797245996469e-14
HIV-1,EqualWeight,SlidingTest(p=0.05),SlidingTest,168,45,37,2.2024,1.013072848467979e-10
HIV-1,EqualWeight,GradPeak(p=0.2),GradPeak,2,45,1,5.0,0.19020044543429843
HIV-1,EqualWeight,GradPeak(p=0.5),GradPeak,0,45,0,0.0,1.0
HIV-1,EqualWeight,LocalContrast(z=1.0),LocalContrast,61,45,7,1.1475,0.4102420859698308
HIV-1,EqualWeight,LocalContrast(z=1.5),LocalContrast,31,45,4,1.2903,0.3760921992422983
HIV-1,EqualWeight,LocalContrast(z=2.0),LocalContrast,10,45,1,1.0,0.6552322019082857
HIV-1,EqualWeight,"CUSUM(d=0.3,h=3.0)",CUSUM,27,45,9,3.3333,0.0005388251735308974
HIV-1,EqualWeight,"CUSUM(d=0.5,h=4.0)",CUSUM,15,45,5,3.3333,0.011222571282511128
HIV-1,EqualWeight,"CUSUM(d=0.5,h=5.0)",CUSUM,12,45,5,4.1667,0.0037341036408255436
HIV-1,EqualWeight,AdaptiveKnee,AdaptiveKnee,23,45,7,3.0435,0.004487747479697825
HIV-1,EqualWeight,ScoreDBSCAN(ep=8),ScoreDBSCAN,279,45,29,1.0394,0.4270737874748755
HIV-1,EqualWeight,ScoreDBSCAN(ep=15),ScoreDBSCAN,425,45,45,1.0588,0.06646676370895106
HIV-1,EqualWeight,Spectral(z=1.5),Spectral,38,45,3,0.7895,0.7587773097323546
HIV-1,EqualWeight,Spectral(z=2.0),Spectral,15,45,0,0.0,1.0
HIV-1,EqualWeight,Bayes(prior=0.1),Bayes,0,45,0,0.0,1.0
HIV-1,EqualWeight,Bayes(prior=0.15),Bayes,0,45,0,0.0,1.0
HIV-1,EqualWeight,AdaptWin(s=90),AdaptWin,330,45,45,1.3636,3.6426351555938125e-07
HIV-1,EqualWeight,AdaptWin(s=85),AdaptWin,338,45,45,1.3314,1.1572399530976916e-06
HIV-1,EqualWeight,FreqThresh(p=80),FreqThresh,90,45,31,3.4444,3.60276125616226e-14
HIV-1,EqualWeight,FreqThresh(p=85),FreqThresh,68,45,25,3.6765,1.4821967590851724e-11
HIV-1,EqualWeight,FreqThresh(p=90),FreqThresh,45,45,16,3.5556,5.836500454860189e-07
HIV-1,EqualWeight,FreqThresh(p=95),FreqThresh,23,45,7,3.0435,0.004487747479697825
HIV-1,EqualWeight,"SWAN(w=10,k=1.0)",SWAN,214,45,39,1.8224,1.1186961080482831e-08
HIV-1,EqualWeight,"SWAN(w=10,k=1.5)",SWAN,174,45,39,2.2414,3.4505596125509774e-12
HIV-1,EqualWeight,"SWAN(w=10,k=2.0)",SWAN,152,45,39,2.5658,1.3273152315770335e-14
HIV-1,EqualWeight,"SWAN(w=20,k=1.0)",SWAN,230,45,39,1.6957,1.6319707696368848e-07
HIV-1,EqualWeight,"SWAN(w=20,k=1.5)",SWAN,213,45,39,1.831,9.374427066776758e-09
HIV-1,EqualWeight,"SWAN(w=20,k=2.0)",SWAN,182,45,39,2.1429,2.09091315554015e-11
HIV-1,EqualWeight,"SWAN(w=50,k=1.0)",SWAN,232,45,40,1.7241,2.9568748222839874e-08
HIV-1,EqualWeight,"SWAN(w=50,k=1.5)",SWAN,227,45,40,1.7621,1.2682660001376391e-08
HIV-1,EqualWeight,"SWAN(w=50,k=2.0)",SWAN,222,45,40,1.8018,5.3015883430766525e-09
HIV-1,EqualWeight,MutClust-Orig(g=10),MutClust-Orig,450,45,45,1.0,1.0
HIV-1,tranception,Wavelet(t=1.0),Wavelet,54,45,0,0.0,1.0
HIV-1,tranception,Wavelet(t=1.5),Wavelet,44,45,0,0.0,1.0
HIV-1,tranception,Wavelet(t=2.0),Wavelet,35,45,0,0.0,1.0
HIV-1,tranception,KDE(p=75),KDE,113,45,3,0.2655,0.9998356748613345
HIV-1,tranception,KDE(p=80),KDE,90,45,0,0.0,1.0
HIV-1,tranception,KDE(p=85),KDE,68,45,0,0.0,1.0
HIV-1,tranception,SlidingTest(p=0.01),SlidingTest,9,45,0,0.0,1.0
HIV-1,tranception,SlidingTest(p=0.05),SlidingTest,101,45,0,0.0,1.0
HIV-1,tranception,GradPeak(p=0.2),GradPeak,47,45,4,0.8511,0.7188622394328648
HIV-1,tranception,GradPeak(p=0.5),GradPeak,29,45,3,1.0345,0.5715654365364142
HIV-1,tranception,LocalContrast(z=1.0),LocalContrast,73,45,6,0.8219,0.7734516004729487
HIV-1,tranception,LocalContrast(z=1.5),LocalContrast,34,45,3,0.8824,0.6847818851692784
HIV-1,tranception,LocalContrast(z=2.0),LocalContrast,17,45,1,0.5882,0.8388792867135648
HIV-1,tranception,"CUSUM(d=0.3,h=3.0)",CUSUM,8,45,0,0.0,1.0
HIV-1,tranception,"CUSUM(d=0.5,h=4.0)",CUSUM,1,45,0,0.0,1.0
HIV-1,tranception,"CUSUM(d=0.5,h=5.0)",CUSUM,0,45,0,0.0,1.0
HIV-1,tranception,AdaptiveKnee,AdaptiveKnee,38,45,2,0.5263,0.9143172595226223
HIV-1,tranception,ScoreDBSCAN(ep=8),ScoreDBSCAN,213,45,15,0.7042,0.9846323830463037
HIV-1,tranception,ScoreDBSCAN(ep=15),ScoreDBSCAN,401,45,37,0.9227,0.9581269152473224
HIV-1,tranception,Spectral(z=1.5),Spectral,24,45,1,0.4167,0.9256828311285744
HIV-1,tranception,Spectral(z=2.0),Spectral,15,45,0,0.0,1.0
HIV-1,tranception,Bayes(prior=0.1),Bayes,0,45,0,0.0,1.0
HIV-1,tranception,Bayes(prior=0.15),Bayes,0,45,0,0.0,1.0
HIV-1,tranception,AdaptWin(s=90),AdaptWin,323,45,29,0.8978,0.9056436146623962
HIV-1,tranception,AdaptWin(s=85),AdaptWin,367,45,33,0.8992,0.9507151517913432
HIV-1,tranception,FreqThresh(p=80),FreqThresh,90,45,6,0.6667,0.9209809121237512
HIV-1,tranception,FreqThresh(p=85),FreqThresh,68,45,3,0.4412,0.9796391105985774
HIV-1,tranception,FreqThresh(p=90),FreqThresh,45,45,3,0.6667,0.8549989747539943
HIV-1,tranception,FreqThresh(p=95),FreqThresh,23,45,1,0.4348,0.9169281908164955
HIV-1,tranception,"SWAN(w=10,k=1.0)",SWAN,168,45,6,0.3571,0.9999590946427566
HIV-1,tranception,"SWAN(w=10,k=1.5)",SWAN,130,45,1,0.0769,0.9999999177424466
HIV-1,tranception,"SWAN(w=10,k=2.0)",SWAN,38,45,1,0.2632,0.9848261556806184
HIV-1,tranception,"SWAN(w=20,k=1.0)",SWAN,181,45,12,0.663,0.984571779908034
HIV-1,tranception,"SWAN(w=20,k=1.5)",SWAN,161,45,1,0.0621,0.9999999994194051
HIV-1,tranception,"SWAN(w=20,k=2.0)",SWAN,131,45,1,0.0763,0.999999929309915
HIV-1,tranception,"SWAN(w=50,k=1.0)",SWAN,204,45,18,0.8824,0.8197588569823557
HIV-1,tranception,"SWAN(w=50,k=1.5)",SWAN,190,45,14,0.7368,0.9616323579109572
HIV-1,tranception,"SWAN(w=50,k=2.0)",SWAN,156,45,12,0.7692,0.9143180228338561
HIV-1,tranception,MutClust-Orig(g=10),MutClust-Orig,450,45,45,1.0,1.0
HIV-1,stability,Wavelet(t=1.0),Wavelet,63,45,4,0.6349,0.9040451127153929
HIV-1,stability,Wavelet(t=1.5),Wavelet,38,45,3,0.7895,0.7587773097323546
HIV-1,stability,Wavelet(t=2.0),Wavelet,21,45,0,0.0,1.0
HIV-1,stability,KDE(p=75),KDE,113,45,5,0.4425,0.9959780951035251
HIV-1,stability,KDE(p=80),KDE,90,45,5,0.5556,0.9686070265505631
HIV-1,stability,KDE(p=85),KDE,68,45,0,0.0,1.0
HIV-1,stability,SlidingTest(p=0.01),SlidingTest,20,45,0,0.0,1.0
HIV-1,stability,SlidingTest(p=0.05),SlidingTest,68,45,0,0.0,1.0
HIV-1,stability,GradPeak(p=0.2),GradPeak,62,45,4,0.6452,0.8966798979723902
HIV-1,stability,GradPeak(p=0.5),GradPeak,36,45,1,0.2778,0.9808939094393152
HIV-1,stability,LocalContrast(z=1.0),LocalContrast,80,45,5,0.625,0.9318177504945471
HIV-1,stability,LocalContrast(z=1.5),LocalContrast,37,45,3,0.8108,0.7416524276359582
HIV-1,stability,LocalContrast(z=2.0),LocalContrast,8,45,1,1.25,0.5725337204562427
HIV-1,stability,"CUSUM(d=0.3,h=3.0)",CUSUM,11,45,0,0.0,1.0
HIV-1,stability,"CUSUM(d=0.5,h=4.0)",CUSUM,1,45,0,0.0,1.0
HIV-1,stability,"CUSUM(d=0.5,h=5.0)",CUSUM,1,45,0,0.0,1.0
HIV-1,stability,AdaptiveKnee,AdaptiveKnee,400,45,41,1.025,0.4213184157893924
HIV-1,stability,ScoreDBSCAN(ep=8),ScoreDBSCAN,96,45,11,1.1458,0.3554324456341596
HIV-1,stability,ScoreDBSCAN(ep=15),ScoreDBSCAN,272,45,29,1.0662,0.3410151347004623
HIV-1,stability,Spectral(z=1.5),Spectral,42,45,1,0.2381,0.9904634603431287
HIV-1,stability,Spectral(z=2.0),Spectral,23,45,1,0.4348,0.9169281908164955
HIV-1,stability,Bayes(prior=0.1),Bayes,0,45,0,0.0,1.0
HIV-1,stability,Bayes(prior=0.15),Bayes,0,45,0,0.0,1.0
HIV-1,stability,AdaptWin(s=90),AdaptWin,79,45,1,0.1266,0.999898227386297
HIV-1,stability,AdaptWin(s=85),AdaptWin,134,45,1,0.0746,0.9999999552736403
HIV-1,stability,FreqThresh(p=80),FreqThresh,75,45,3,0.4,0.9895918540842589
HIV-1,stability,FreqThresh(p=85),FreqThresh,56,45,1,0.1786,0.998194720967957
HIV-1,stability,FreqThresh(p=90),FreqThresh,38,45,1,0.2632,0.9848261556806184
HIV-1,stability,FreqThresh(p=95),FreqThresh,21,45,0,0.0,1.0
HIV-1,stability,"SWAN(w=10,k=1.0)",SWAN,132,45,5,0.3788,0.9994362931982179
HIV-1,stability,"SWAN(w=10,k=1.5)",SWAN,96,45,0,0.0,1.0
HIV-1,stability,"SWAN(w=10,k=2.0)",SWAN,70,45,0,0.0,1.0
HIV-1,stability,"SWAN(w=20,k=1.0)",SWAN,158,45,7,0.443,0.9994151358113961
HIV-1,stability,"SWAN(w=20,k=1.5)",SWAN,141,45,0,0.0,1.0
HIV-1,stability,"SWAN(w=20,k=2.0)",SWAN,87,45,0,0.0,1.0
HIV-1,stability,"SWAN(w=50,k=1.0)",SWAN,155,45,7,0.4516,0.999195172941921
HIV-1,stability,"SWAN(w=50,k=1.5)",SWAN,132,45,5,0.3788,0.9994362931982179
HIV-1,stability,"SWAN(w=50,k=2.0)",SWAN,113,45,0,0.0,1.0
HIV-1,stability,MutClust-Orig(g=10),MutClust-Orig,373,45,40,1.0724,0.1807578620720165
HIV-1,stability_structural,Wavelet(t=1.0),Wavelet,70,45,4,0.5714,0.9441031661546035
HIV-1,stability_structural,Wavelet(t=1.5),Wavelet,41,45,1,0.2439,0.9892844925284056
HIV-1,stability_structural,Wavelet(t=2.0),Wavelet,27,45,0,0.0,1.0
HIV-1,stability_structural,KDE(p=75),KDE,113,45,5,0.4425,0.9959780951035251
HIV-1,stability_structural,KDE(p=80),KDE,90,45,5,0.5556,0.9686070265505631
HIV-1,stability_structural,KDE(p=85),KDE,68,45,5,0.7353,0.8441938817001376
HIV-1,stability_structural,SlidingTest(p=0.01),SlidingTest,36,45,3,0.8333,0.7236193416955916
HIV-1,stability_structural,SlidingTest(p=0.05),SlidingTest,101,45,4,0.396,0.9966549476003997
HIV-1,stability_structural,GradPeak(p=0.2),GradPeak,0,45,0,0.0,1.0
HIV-1,stability_structural,GradPeak(p=0.5),GradPeak,0,45,0,0.0,1.0
HIV-1,stability_structural,LocalContrast(z=1.0),LocalContrast,78,45,4,0.5128,0.9712075777547899
HIV-1,stability_structural,LocalContrast(z=1.5),LocalContrast,39,45,3,0.7692,0.7750108481813389
HIV-1,stability_structural,LocalContrast(z=2.0),LocalContrast,13,45,1,0.7692,0.7507579837770673
HIV-1,stability_structural,"CUSUM(d=0.3,h=3.0)",CUSUM,14,45,0,0.0,1.0
HIV-1,stability_structural,"CUSUM(d=0.5,h=4.0)",CUSUM,4,45,0,0.0,1.0
HIV-1,stability_structural,"CUSUM(d=0.5,h=5.0)",CUSUM,2,45,0,0.0,1.0
HIV-1,stability_structural,AdaptiveKnee,AdaptiveKnee,405,45,43,1.0617,0.14500102524600567
HIV-1,stability_structural,ScoreDBSCAN(ep=8),ScoreDBSCAN,85,45,13,1.5294,0.058786967209668244
HIV-1,stability_structural,ScoreDBSCAN(ep=15),ScoreDBSCAN,271,45,37,1.3653,0.0008317661196076275
HIV-1,stability_structural,Spectral(z=1.5),Spectral,40,45,1,0.25,0.9879634025661542
HIV-1,stability_structural,Spectral(z=2.0),Spectral,21,45,0,0.0,1.0
HIV-1,stability_structural,Bayes(prior=0.1),Bayes,0,45,0,0.0,1.0
HIV-1,stability_structural,Bayes(prior=0.15),Bayes,3,45,0,0.0,1.0
HIV-1,stability_structural,AdaptWin(s=90),AdaptWin,66,45,0,0.0,1.0
HIV-1,stability_structural,AdaptWin(s=85),AdaptWin,109,45,1,0.0917,0.9999982282789063
HIV-1,stability_structural,FreqThresh(p=80),FreqThresh,77,45,1,0.1299,0.99986833780127
HIV-1,stability_structural,FreqThresh(p=85),FreqThresh,57,45,1,0.1754,0.998400907659434
HIV-1,stability_structural,FreqThresh(p=90),FreqThresh,40,45,0,0.0,1.0
HIV-1,stability_structural,FreqThresh(p=95),FreqThresh,22,45,0,0.0,1.0
HIV-1,stability_structural,"SWAN(w=10,k=1.0)",SWAN,141,45,7,0.4965,0.9967237021342795
HIV-1,stability_structural,"SWAN(w=10,k=1.5)",SWAN,109,45,2,0.1835,0.9999689680366014
HIV-1,stability_structural,"SWAN(w=10,k=2.0)",SWAN,72,45,2,0.2778,0.9973351491866665
HIV-1,stability_structural,"SWAN(w=20,k=1.0)",SWAN,153,45,2,0.1307,0.9999999379667148
HIV-1,stability_structural,"SWAN(w=20,k=1.5)",SWAN,146,45,2,0.137,0.9999998205565978
HIV-1,stability_structural,"SWAN(w=20,k=2.0)",SWAN,118,45,2,0.1695,0.9999905207445113
HIV-1,stability_structural,"SWAN(w=50,k=1.0)",SWAN,144,45,2,0.1389,0.9999997582452551
HIV-1,stability_structural,"SWAN(w=50,k=1.5)",SWAN,143,45,2,0.1399,0.9999997196413057
HIV-1,stability_structural,"SWAN(w=50,k=2.0)",SWAN,106,45,2,0.1887,0.999954342005928
HIV-1,stability_structural,MutClust-Orig(g=10),MutClust-Orig,0,45,0,0.0,1.0
HIV-1,freq_with_indel,Wavelet(t=1.0),Wavelet,104,45,23,2.2115,1.3519026312637996e-05
HIV-1,freq_with_indel,Wavelet(t=1.5),Wavelet,57,45,11,1.9298,0.01659769531784573
HIV-1,freq_with_indel,Wavelet(t=2.0),Wavelet,16,45,0,0.0,1.0
HIV-1,freq_with_indel,KDE(p=75),KDE,113,45,0,0.0,1.0
HIV-1,freq_with_indel,KDE(p=80),KDE,90,45,0,0.0,1.0
HIV-1,freq_with_indel,KDE(p=85),KDE,68,45,0,0.0,1.0
HIV-1,freq_with_indel,SlidingTest(p=0.01),SlidingTest,275,45,29,1.0545,0.37707598990617636
HIV-1,freq_with_indel,SlidingTest(p=0.05),SlidingTest,311,45,37,1.1897,0.029279397248709465
HIV-1,freq_with_indel,GradPeak(p=0.2),GradPeak,3,45,0,0.0,1.0
HIV-1,freq_with_indel,GradPeak(p=0.5),GradPeak,0,45,0,0.0,1.0
HIV-1,freq_with_indel,LocalContrast(z=1.0),LocalContrast,52,45,4,0.7692,0.7937595484388913
HIV-1,freq_with_indel,LocalContrast(z=1.5),LocalContrast,21,45,0,0.0,1.0
HIV-1,freq_with_indel,LocalContrast(z=2.0),LocalContrast,10,45,0,0.0,1.0
HIV-1,freq_with_indel,"CUSUM(d=0.3,h=3.0)",CUSUM,30,45,3,1.0,0.595999591198179
HIV-1,freq_with_indel,"CUSUM(d=0.5,h=4.0)",CUSUM,8,45,1,1.25,0.5725337204562427
HIV-1,freq_with_indel,"CUSUM(d=0.5,h=5.0)",CUSUM,6,45,1,1.6667,0.47054068931108745
HIV-1,freq_with_indel,AdaptiveKnee,AdaptiveKnee,290,45,33,1.1379,0.12426802559085323
HIV-1,freq_with_indel,ScoreDBSCAN(ep=8),ScoreDBSCAN,307,45,33,1.0749,0.2755197426936307
HIV-1,freq_with_indel,ScoreDBSCAN(ep=15),ScoreDBSCAN,400,45,44,1.1,0.02717336071994588
