pathogen,scoring,detector,family,mcc_layer_a,mcc_layer_c,f1_layer_a,f1_layer_c,n_detected,n_gt_a,n_gt_c
Dengue,fubar,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.051502,-0.071113,0.0,0.02,24,24,76
Dengue,fubar,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.023042,-0.043503,0.0,0.0,5,24,76
Dengue,fubar,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.017812,-0.033628,0.0,0.0,3,24,76
Dengue,fubar,AdaptiveKnee,AdaptiveKnee,-0.011536,-0.025972,0.04,0.058824,26,24,76
Dengue,fubar,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.00917,0.027336,0.091503,0.270059,435,24,76
Dengue,fubar,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.06037,-0.008158,0.086777,0.264925,460,24,76
Dengue,fubar,Spectral(z=1.5),Spectral,-0.023254,0.019832,0.035088,0.110092,33,24,76
Dengue,fubar,Spectral(z=2.0),Spectral,-0.052621,0.028758,0.0,0.09901,25,24,76
Dengue,fubar,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0,24,76
Dengue,fubar,Bayes(prior=0.15),Bayes,-0.031043,-0.058608,0.0,0.0,9,24,76
Dengue,fubar,AdaptWin(s=90),AdaptWin,-0.113216,-0.2975,0.051948,0.1,284,24,76
Dengue,fubar,AdaptWin(s=85),AdaptWin,-0.11525,-0.301455,0.051613,0.099448,286,24,76
Dengue,fubar,FreqThresh(p=80),FreqThresh,-0.068615,-0.097295,0.04,0.118812,126,24,76
Dengue,fubar,FreqThresh(p=85),FreqThresh,-0.054991,-0.123581,0.036364,0.061728,86,24,76
Dengue,fubar,FreqThresh(p=90),FreqThresh,-0.04967,-0.06077,0.025641,0.076923,54,24,76
Dengue,fubar,FreqThresh(p=95),FreqThresh,-0.009647,-0.022484,0.040816,0.059406,25,24,76
Dengue,fubar,"SWAN(w=10,k=1.0)",SWAN,-0.114432,-0.297147,0.048276,0.087719,266,24,76
Dengue,fubar,"SWAN(w=10,k=1.5)",SWAN,-0.112497,-0.29344,0.048611,0.088235,264,24,76
Dengue,fubar,"SWAN(w=10,k=2.0)",SWAN,-0.03892,-0.07348,0.0,0.0,14,24,76
Dengue,fubar,"SWAN(w=20,k=1.0)",SWAN,-0.118334,-0.304639,0.047619,0.086705,270,24,76
Dengue,fubar,"SWAN(w=20,k=1.5)",SWAN,-0.118334,-0.304639,0.047619,0.086705,270,24,76
Dengue,fubar,"SWAN(w=20,k=2.0)",SWAN,-0.117354,-0.302756,0.047782,0.086957,269,24,76
Dengue,fubar,"SWAN(w=50,k=1.0)",SWAN,-0.100297,-0.306529,0.054237,0.086455,271,24,76
Dengue,fubar,"SWAN(w=50,k=1.5)",SWAN,-0.100297,-0.306529,0.054237,0.086455,271,24,76
Dengue,fubar,"SWAN(w=50,k=2.0)",SWAN,-0.100297,-0.306529,0.054237,0.086455,271,24,76
Dengue,fubar,MutClust-Orig(g=10),MutClust-Orig,-0.118743,0.005548,0.077088,0.265896,443,24,76
Dengue,fubar_pos_sel,Wavelet(t=1.0),Wavelet,-0.034387,-0.115879,0.052632,0.072289,90,24,76
Dengue,fubar_pos_sel,Wavelet(t=1.5),Wavelet,-0.062942,-0.031272,0.0,0.072072,35,24,76
Dengue,fubar_pos_sel,Wavelet(t=2.0),Wavelet,-0.055869,-0.056903,0.0,0.038462,28,24,76
Dengue,fubar_pos_sel,KDE(p=75),KDE,-0.04415,0.011993,0.054422,0.201005,123,24,76
Dengue,fubar_pos_sel,KDE(p=80),KDE,-0.018912,-0.002819,0.065574,0.172414,98,24,76
Dengue,fubar_pos_sel,KDE(p=85),KDE,0.009916,-0.007519,0.081633,0.146667,74,24,76
Dengue,fubar_pos_sel,SlidingTest(p=0.01),SlidingTest,-0.065801,-0.018841,0.0,0.087719,38,24,76
Dengue,fubar_pos_sel,SlidingTest(p=0.05),SlidingTest,-0.065801,-0.018841,0.0,0.087719,38,24,76
Dengue,fubar_pos_sel,GradPeak(p=0.2),GradPeak,-0.020588,-0.03887,0.0,0.0,4,24,76
Dengue,fubar_pos_sel,GradPeak(p=0.5),GradPeak,-0.020588,-0.03887,0.0,0.0,4,24,76
Dengue,fubar_pos_sel,LocalContrast(z=1.0),LocalContrast,-0.025268,-0.047705,0.0,0.0,6,24,76
Dengue,fubar_pos_sel,LocalContrast(z=1.5),LocalContrast,-0.023042,-0.043503,0.0,0.0,5,24,76
Dengue,fubar_pos_sel,LocalContrast(z=2.0),LocalContrast,-0.017812,-0.033628,0.0,0.0,3,24,76
Dengue,fubar_pos_sel,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.025268,-0.047705,0.0,0.0,6,24,76
Dengue,fubar_pos_sel,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.023042,-0.043503,0.0,0.0,5,24,76
Dengue,fubar_pos_sel,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.023042,-0.043503,0.0,0.0,5,24,76
Dengue,fubar_pos_sel,AdaptiveKnee,AdaptiveKnee,0.0,0.0,0.093385,0.268551,490,24,76
Dengue,fubar_pos_sel,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.0,0.0,0.0,0.0,0,24,76
Dengue,fubar_pos_sel,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.0,0.0,0.0,0.0,0,24,76
Dengue,fubar_pos_sel,Spectral(z=1.5),Spectral,-0.043024,-0.019615,0.0,0.043011,17,24,76
Dengue,fubar_pos_sel,Spectral(z=2.0),Spectral,-0.041695,-0.015278,0.0,0.043478,16,24,76
Dengue,fubar_pos_sel,Bayes(prior=0.1),Bayes,-0.029237,-0.055199,0.0,0.0,8,24,76
Dengue,fubar_pos_sel,Bayes(prior=0.15),Bayes,-0.029237,-0.055199,0.0,0.0,8,24,76
Dengue,fubar_pos_sel,AdaptWin(s=90),AdaptWin,-0.010263,-0.019375,0.0,0.0,1,24,76
Dengue,fubar_pos_sel,AdaptWin(s=85),AdaptWin,-0.017812,-0.033628,0.0,0.0,3,24,76
Dengue,fubar_pos_sel,FreqThresh(p=80),FreqThresh,-0.014528,-0.027429,0.0,0.0,2,24,76
Dengue,fubar_pos_sel,FreqThresh(p=85),FreqThresh,-0.014528,-0.027429,0.0,0.0,2,24,76
Dengue,fubar_pos_sel,FreqThresh(p=90),FreqThresh,-0.010263,-0.019375,0.0,0.0,1,24,76
Dengue,fubar_pos_sel,FreqThresh(p=95),FreqThresh,-0.010263,-0.019375,0.0,0.0,1,24,76
Dengue,fubar_pos_sel,"SWAN(w=10,k=1.0)",SWAN,-0.029237,-0.055199,0.0,0.0,8,24,76
Dengue,fubar_pos_sel,"SWAN(w=10,k=1.5)",SWAN,-0.029237,-0.055199,0.0,0.0,8,24,76
Dengue,fubar_pos_sel,"SWAN(w=10,k=2.0)",SWAN,-0.029237,-0.055199,0.0,0.0,8,24,76
Dengue,fubar_pos_sel,"SWAN(w=20,k=1.0)",SWAN,-0.029237,-0.055199,0.0,0.0,8,24,76
Dengue,fubar_pos_sel,"SWAN(w=20,k=1.5)",SWAN,-0.029237,-0.055199,0.0,0.0,8,24,76
Dengue,fubar_pos_sel,"SWAN(w=20,k=2.0)",SWAN,-0.029237,-0.055199,0.0,0.0,8,24,76
Dengue,fubar_pos_sel,"SWAN(w=50,k=1.0)",SWAN,-0.029237,-0.055199,0.0,0.0,8,24,76
Dengue,fubar_pos_sel,"SWAN(w=50,k=1.5)",SWAN,-0.029237,-0.055199,0.0,0.0,8,24,76
Dengue,fubar_pos_sel,"SWAN(w=50,k=2.0)",SWAN,-0.029237,-0.055199,0.0,0.0,8,24,76
Dengue,fubar_pos_sel,MutClust-Orig(g=10),MutClust-Orig,-0.031043,-0.058608,0.0,0.0,9,24,76
Dengue,fubar_bf,Wavelet(t=1.0),Wavelet,0.126244,-0.086362,0.169811,0.088608,82,24,76
Dengue,fubar_bf,Wavelet(t=1.5),Wavelet,-0.057955,-0.062387,0.0,0.037736,30,24,76
Dengue,fubar_bf,Wavelet(t=2.0),Wavelet,-0.053721,-0.051122,0.0,0.039216,26,24,76
Dengue,fubar_bf,KDE(p=75),KDE,-0.131381,-0.183034,0.0,0.050251,123,24,76
Dengue,fubar_bf,KDE(p=80),KDE,-0.11347,-0.18604,0.0,0.022989,98,24,76
Dengue,fubar_bf,KDE(p=85),KDE,-0.095715,-0.164963,0.0,0.013333,74,24,76
Dengue,fubar_bf,SlidingTest(p=0.01),SlidingTest,-0.058978,-0.065032,0.0,0.037383,31,24,76
Dengue,fubar_bf,SlidingTest(p=0.05),SlidingTest,-0.060983,-0.070146,0.0,0.036697,33,24,76
Dengue,fubar_bf,GradPeak(p=0.2),GradPeak,0.01151,0.048163,0.05,0.086957,16,24,76
Dengue,fubar_bf,GradPeak(p=0.5),GradPeak,-0.032756,0.057774,0.0,0.069767,10,24,76
Dengue,fubar_bf,LocalContrast(z=1.0),LocalContrast,0.007642,-0.065309,0.075,0.075758,56,24,76
Dengue,fubar_bf,LocalContrast(z=1.5),LocalContrast,-0.020135,-0.018715,0.036364,0.074766,31,24,76
Dengue,fubar_bf,LocalContrast(z=2.0),LocalContrast,0.00595,0.006239,0.047619,0.06383,18,24,76
Dengue,fubar_bf,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.025268,-0.047705,0.0,0.0,6,24,76
Dengue,fubar_bf,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.020588,-0.03887,0.0,0.0,4,24,76
Dengue,fubar_bf,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.020588,-0.03887,0.0,0.0,4,24,76
Dengue,fubar_bf,AdaptiveKnee,AdaptiveKnee,-0.003541,-0.011223,0.043478,0.061224,22,24,76
Dengue,fubar_bf,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.023226,0.035788,0.090722,0.271881,461,24,76
Dengue,fubar_bf,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.01151,-0.016443,0.092369,0.265455,474,24,76
Dengue,fubar_bf,Spectral(z=1.5),Spectral,-0.04558,0.030751,0.0,0.084211,19,24,76
Dengue,fubar_bf,Spectral(z=2.0),Spectral,-0.035957,0.005062,0.0,0.045455,12,24,76
Dengue,fubar_bf,Bayes(prior=0.1),Bayes,-0.017812,-0.033628,0.0,0.0,3,24,76
Dengue,fubar_bf,Bayes(prior=0.15),Bayes,-0.035957,-0.031412,0.0,0.022727,12,24,76
Dengue,fubar_bf,AdaptWin(s=90),AdaptWin,-0.113216,-0.2975,0.051948,0.1,284,24,76
Dengue,fubar_bf,AdaptWin(s=85),AdaptWin,-0.11525,-0.301455,0.051613,0.099448,286,24,76
Dengue,fubar_bf,FreqThresh(p=80),FreqThresh,-0.102504,-0.139922,0.031579,0.115702,166,24,76
Dengue,fubar_bf,FreqThresh(p=85),FreqThresh,-0.054991,-0.123581,0.036364,0.061728,86,24,76
Dengue,fubar_bf,FreqThresh(p=90),FreqThresh,-0.04967,-0.06077,0.025641,0.076923,54,24,76
Dengue,fubar_bf,FreqThresh(p=95),FreqThresh,-0.009647,-0.022484,0.040816,0.059406,25,24,76
Dengue,fubar_bf,"SWAN(w=10,k=1.0)",SWAN,-0.03892,-0.07348,0.0,0.0,14,24,76
Dengue,fubar_bf,"SWAN(w=10,k=1.5)",SWAN,-0.037465,-0.070733,0.0,0.0,13,24,76
Dengue,fubar_bf,"SWAN(w=10,k=2.0)",SWAN,-0.037465,-0.070733,0.0,0.0,13,24,76
Dengue,fubar_bf,"SWAN(w=20,k=1.0)",SWAN,0.008647,-0.081227,0.04878,0.0,17,24,76
Dengue,fubar_bf,"SWAN(w=20,k=1.5)",SWAN,-0.041695,-0.078719,0.0,0.0,16,24,76
Dengue,fubar_bf,"SWAN(w=20,k=2.0)",SWAN,-0.041695,-0.078719,0.0,0.0,16,24,76
Dengue,fubar_bf,"SWAN(w=50,k=1.0)",SWAN,-0.036967,-0.132888,0.029851,0.0,43,24,76
Dengue,fubar_bf,"SWAN(w=50,k=1.5)",SWAN,-0.036967,-0.132888,0.029851,0.0,43,24,76
Dengue,fubar_bf,"SWAN(w=50,k=2.0)",SWAN,-0.036967,-0.132888,0.029851,0.0,43,24,76
Dengue,fubar_bf,MutClust-Orig(g=10),MutClust-Orig,0.010263,0.019375,0.093567,0.269027,489,24,76
EV-A71,freq,Wavelet(t=1.0),Wavelet,-0.042919,-0.026773,0.088235,0.0,41,27,1
EV-A71,freq,Wavelet(t=1.5),Wavelet,-0.032764,-0.021066,0.074074,0.0,27,27,1
EV-A71,freq,Wavelet(t=2.0),Wavelet,-0.056391,-0.010295,0.0,0.0,7,27,1
EV-A71,freq,KDE(p=75),KDE,-0.197619,0.1066,0.0,0.029851,66,27,1
EV-A71,freq,KDE(p=80),KDE,-0.171467,-0.031305,0.0,0.0,53,27,1
EV-A71,freq,KDE(p=85),KDE,-0.144513,-0.026384,0.0,0.0,40,27,1
EV-A71,freq,SlidingTest(p=0.01),SlidingTest,-0.089661,-0.01637,0.0,0.0,17,27,1
EV-A71,freq,SlidingTest(p=0.05),SlidingTest,-0.05352,-0.023594,0.066667,0.0,33,27,1
EV-A71,freq,GradPeak(p=0.2),GradPeak,0.0,0.0,0.0,0.0,0,27,1
EV-A71,freq,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0,27,1
EV-A71,freq,LocalContrast(z=1.0),LocalContrast,0.044034,-0.017866,0.12766,0.0,20,27,1
EV-A71,freq,LocalContrast(z=1.5),LocalContrast,0.07053,-0.015849,0.139535,0.0,16,27,1
EV-A71,freq,LocalContrast(z=2.0),LocalContrast,0.086647,-0.014765,0.146341,0.0,14,27,1
EV-A71,freq,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.042378,-0.007737,0.0,0.0,4,27,1
EV-A71,freq,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.02985,-0.00545,0.0,0.0,2,27,1
EV-A71,freq,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.02985,-0.00545,0.0,0.0,2,27,1
EV-A71,freq,AdaptiveKnee,AdaptiveKnee,-0.003262,-0.017866,0.085106,0.0,20,27,1
EV-A71,freq,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.042902,-0.070975,0.194286,0.0,148,27,1
EV-A71,freq,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.032548,-0.073236,0.189944,0.0,152,27,1
EV-A71,freq,Spectral(z=1.5),Spectral,-0.025031,-0.014765,0.04878,0.0,14,27,1
EV-A71,freq,Spectral(z=2.0),Spectral,-0.00226,-0.012379,0.054054,0.0,10,27,1
EV-A71,freq,Bayes(prior=0.1),Bayes,0.012584,-0.011028,0.057143,0.0,8,27,1
EV-A71,freq,Bayes(prior=0.15),Bayes,-0.008637,-0.013009,0.052632,0.0,11,27,1
EV-A71,freq,AdaptWin(s=90),AdaptWin,-0.007975,-0.018345,0.083333,0.0,21,27,1
EV-A71,freq,AdaptWin(s=85),AdaptWin,-0.02985,-0.025205,0.09375,0.0,37,27,1
EV-A71,freq,FreqThresh(p=80),FreqThresh,-0.01854,-0.027926,0.112676,0.0,44,27,1
EV-A71,freq,FreqThresh(p=85),FreqThresh,-0.028971,-0.020628,0.075472,0.0,26,27,1
EV-A71,freq,FreqThresh(p=90),FreqThresh,-0.003262,-0.017866,0.085106,0.0,20,27,1
EV-A71,freq,FreqThresh(p=95),FreqThresh,0.004755,-0.01172,0.055556,0.0,9,27,1
EV-A71,freq,"SWAN(w=10,k=1.0)",SWAN,-0.025031,-0.014765,0.04878,0.0,14,27,1
EV-A71,freq,"SWAN(w=10,k=1.5)",SWAN,-0.07457,-0.013615,0.0,0.0,12,27,1
EV-A71,freq,"SWAN(w=10,k=2.0)",SWAN,-0.07457,-0.013615,0.0,0.0,12,27,1
EV-A71,freq,"SWAN(w=20,k=1.0)",SWAN,-0.083879,-0.015314,0.0,0.0,15,27,1
EV-A71,freq,"SWAN(w=20,k=1.5)",SWAN,-0.083879,-0.015314,0.0,0.0,15,27,1
EV-A71,freq,"SWAN(w=20,k=2.0)",SWAN,-0.07457,-0.013615,0.0,0.0,12,27,1
EV-A71,freq,"SWAN(w=50,k=1.0)",SWAN,-0.097854,-0.017866,0.0,0.0,20,27,1
EV-A71,freq,"SWAN(w=50,k=1.5)",SWAN,-0.089661,-0.01637,0.0,0.0,17,27,1
EV-A71,freq,"SWAN(w=50,k=2.0)",SWAN,-0.086806,-0.015849,0.0,0.0,16,27,1
EV-A71,freq,MutClust-Orig(g=10),MutClust-Orig,-0.151307,-0.03315,0.023529,0.0,58,27,1
EV-A71,entropy,Wavelet(t=1.0),Wavelet,-0.083033,-0.027544,0.057143,0.0,43,27,1
EV-A71,entropy,Wavelet(t=1.5),Wavelet,-0.088621,-0.023183,0.033898,0.0,32,27,1
EV-A71,entropy,Wavelet(t=2.0),Wavelet,-0.054227,-0.018345,0.041667,0.0,21,27,1
EV-A71,entropy,KDE(p=75),KDE,-0.197619,0.1066,0.0,0.029851,66,27,1
EV-A71,entropy,KDE(p=80),KDE,-0.171467,-0.031305,0.0,0.0,53,27,1
EV-A71,entropy,KDE(p=85),KDE,-0.144513,-0.026384,0.0,0.0,40,27,1
EV-A71,entropy,SlidingTest(p=0.01),SlidingTest,-0.09245,-0.016879,0.0,0.0,18,27,1
EV-A71,entropy,SlidingTest(p=0.05),SlidingTest,-0.105596,-0.019279,0.0,0.0,23,27,1
EV-A71,entropy,GradPeak(p=0.2),GradPeak,0.199424,-0.006688,0.133333,0.0,3,27,1
EV-A71,entropy,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0,27,1
EV-A71,entropy,LocalContrast(z=1.0),LocalContrast,0.038278,-0.018345,0.125,0.0,21,27,1
EV-A71,entropy,LocalContrast(z=1.5),LocalContrast,0.07053,-0.015849,0.139535,0.0,16,27,1
EV-A71,entropy,LocalContrast(z=2.0),LocalContrast,0.078287,-0.015314,0.142857,0.0,15,27,1
EV-A71,entropy,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.052105,-0.009513,0.0,0.0,6,27,1
EV-A71,entropy,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.042378,-0.007737,0.0,0.0,4,27,1
EV-A71,entropy,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.036629,-0.006688,0.0,0.0,3,27,1
EV-A71,entropy,AdaptiveKnee,AdaptiveKnee,-0.032764,-0.021066,0.074074,0.0,27,27,1
EV-A71,entropy,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.006953,-0.06569,0.169697,0.0,138,27,1
EV-A71,entropy,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.037732,-0.072094,0.19209,0.0,150,27,1
EV-A71,entropy,Spectral(z=1.5),Spectral,0.024232,-0.015314,0.095238,0.0,15,27,1
EV-A71,entropy,Spectral(z=2.0),Spectral,-0.00226,-0.012379,0.054054,0.0,10,27,1
EV-A71,entropy,Bayes(prior=0.1),Bayes,0.012584,-0.011028,0.057143,0.0,8,27,1
EV-A71,entropy,Bayes(prior=0.15),Bayes,-0.019941,-0.014199,0.05,0.0,13,27,1
EV-A71,entropy,AdaptWin(s=90),AdaptWin,-0.016834,-0.019279,0.08,0.0,23,27,1
EV-A71,entropy,AdaptWin(s=85),AdaptWin,-0.004817,-0.026384,0.119403,0.0,40,27,1
EV-A71,entropy,FreqThresh(p=80),FreqThresh,-0.015664,-0.023594,0.1,0.0,33,27,1
EV-A71,entropy,FreqThresh(p=85),FreqThresh,-0.02506,-0.020185,0.076923,0.0,25,27,1
EV-A71,entropy,FreqThresh(p=90),FreqThresh,-0.038677,-0.01637,0.045455,0.0,17,27,1
EV-A71,entropy,FreqThresh(p=95),FreqThresh,0.004755,-0.01172,0.055556,0.0,9,27,1
EV-A71,entropy,"SWAN(w=10,k=1.0)",SWAN,0.026454,-0.023183,0.135593,0.0,32,27,1
EV-A71,entropy,"SWAN(w=10,k=1.5)",SWAN,0.049858,-0.021066,0.148148,0.0,27,27,1
EV-A71,entropy,"SWAN(w=10,k=2.0)",SWAN,-0.09245,-0.016879,0.0,0.0,18,27,1
EV-A71,entropy,"SWAN(w=20,k=1.0)",SWAN,-0.059836,-0.024406,0.064516,0.0,35,27,1
EV-A71,entropy,"SWAN(w=20,k=1.5)",SWAN,-0.108095,-0.019735,0.0,0.0,24,27,1
EV-A71,entropy,"SWAN(w=20,k=2.0)",SWAN,-0.105596,-0.019279,0.0,0.0,23,27,1
EV-A71,entropy,"SWAN(w=50,k=1.0)",SWAN,-0.135873,-0.024807,0.0,0.0,36,27,1
EV-A71,entropy,"SWAN(w=50,k=1.5)",SWAN,-0.124707,-0.022768,0.0,0.0,31,27,1
EV-A71,entropy,"SWAN(w=50,k=2.0)",SWAN,-0.122413,-0.02235,0.0,0.0,30,27,1
EV-A71,entropy,MutClust-Orig(g=10),MutClust-Orig,-0.002621,-0.069878,0.17341,0.0,146,27,1
EV-A71,rare_freq,Wavelet(t=1.0),Wavelet,-0.133676,-0.024406,0.0,0.0,35,27,1
EV-A71,rare_freq,Wavelet(t=1.5),Wavelet,-0.122413,-0.02235,0.0,0.0,30,27,1
EV-A71,rare_freq,Wavelet(t=2.0),Wavelet,-0.108095,-0.019735,0.0,0.0,24,27,1
EV-A71,rare_freq,KDE(p=75),KDE,-0.197619,-0.03608,0.0,0.0,66,27,1
EV-A71,rare_freq,KDE(p=80),KDE,-0.171467,-0.031305,0.0,0.0,53,27,1
EV-A71,rare_freq,KDE(p=85),KDE,-0.144513,-0.026384,0.0,0.0,40,27,1
EV-A71,rare_freq,SlidingTest(p=0.01),SlidingTest,-0.115385,-0.021066,0.0,0.0,27,27,1
EV-A71,rare_freq,SlidingTest(p=0.05),SlidingTest,-0.088621,-0.023183,0.033898,0.0,32,27,1
EV-A71,rare_freq,GradPeak(p=0.2),GradPeak,0.0,0.0,0.0,0.0,0,27,1
EV-A71,rare_freq,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0,27,1
EV-A71,rare_freq,LocalContrast(z=1.0),LocalContrast,0.030107,-0.026384,0.149254,0.0,40,27,1
EV-A71,rare_freq,LocalContrast(z=1.5),LocalContrast,0.032792,-0.018816,0.122449,0.0,22,27,1
EV-A71,rare_freq,LocalContrast(z=2.0),LocalContrast,0.045571,-0.013615,0.102564,0.0,12,27,1
EV-A71,rare_freq,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.071253,-0.013009,0.0,0.0,11,27,1
EV-A71,rare_freq,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.047472,-0.008667,0.0,0.0,5,27,1
EV-A71,rare_freq,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.036629,-0.006688,0.0,0.0,3,27,1
EV-A71,rare_freq,AdaptiveKnee,AdaptiveKnee,0.062879,-0.03608,0.193548,0.0,66,27,1
EV-A71,rare_freq,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.065737,-0.053769,0.129496,0.0,112,27,1
EV-A71,rare_freq,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.036441,-0.06178,0.152866,0.0,130,27,1
EV-A71,rare_freq,Spectral(z=1.5),Spectral,0.050094,-0.017377,0.130435,0.0,19,27,1
EV-A71,rare_freq,Spectral(z=2.0),Spectral,0.073704,-0.01172,0.111111,0.0,9,27,1
EV-A71,rare_freq,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0,27,1
EV-A71,rare_freq,Bayes(prior=0.15),Bayes,-0.064194,-0.01172,0.0,0.0,9,27,1
EV-A71,rare_freq,AdaptWin(s=90),AdaptWin,-0.02985,-0.025205,0.09375,0.0,37,27,1
EV-A71,rare_freq,AdaptWin(s=85),AdaptWin,-0.036506,-0.025994,0.090909,0.0,39,27,1
EV-A71,rare_freq,FreqThresh(p=80),FreqThresh,0.048668,-0.027926,0.169014,0.0,44,27,1
EV-A71,rare_freq,FreqThresh(p=85),FreqThresh,-0.02506,-0.020185,0.076923,0.0,25,27,1
EV-A71,rare_freq,FreqThresh(p=90),FreqThresh,-0.02506,-0.020185,0.076923,0.0,25,27,1
EV-A71,rare_freq,FreqThresh(p=95),FreqThresh,-0.064194,-0.01172,0.0,0.0,9,27,1
EV-A71,rare_freq,"SWAN(w=10,k=1.0)",SWAN,-0.018206,-0.031676,0.123457,0.0,54,27,1
EV-A71,rare_freq,"SWAN(w=10,k=1.5)",SWAN,-0.02642,-0.024807,0.095238,0.0,36,27,1
EV-A71,rare_freq,"SWAN(w=10,k=2.0)",SWAN,-0.008046,-0.022768,0.103448,0.0,31,27,1
EV-A71,rare_freq,"SWAN(w=20,k=1.0)",SWAN,-0.025048,-0.028686,0.109589,0.0,46,27,1
EV-A71,rare_freq,"SWAN(w=20,k=1.5)",SWAN,-0.039741,-0.026384,0.089552,0.0,40,27,1
EV-A71,rare_freq,"SWAN(w=20,k=2.0)",SWAN,-0.115385,-0.021066,0.0,0.0,27,27,1
EV-A71,rare_freq,"SWAN(w=50,k=1.0)",SWAN,-0.138055,-0.025205,0.0,0.0,37,27,1
EV-A71,rare_freq,"SWAN(w=50,k=1.5)",SWAN,-0.138055,-0.025205,0.0,0.0,37,27,1
EV-A71,rare_freq,"SWAN(w=50,k=2.0)",SWAN,-0.138055,-0.025205,0.0,0.0,37,27,1
EV-A71,rare_freq,MutClust-Orig(g=10),MutClust-Orig,0.0,0.0,0.0,0.0,0,27,1
EV-A71,homoplasy,Wavelet(t=1.0),Wavelet,-0.076638,-0.035348,0.087912,0.0,64,27,1
EV-A71,homoplasy,Wavelet(t=1.5),Wavelet,-0.131462,-0.024002,0.0,0.0,34,27,1
EV-A71,homoplasy,Wavelet(t=2.0),Wavelet,0.0,0.0,0.0,0.0,0,27,1
EV-A71,homoplasy,KDE(p=75),KDE,0.00499,-0.03608,0.150538,0.0,66,27,1
EV-A71,homoplasy,KDE(p=80),KDE,-0.015098,-0.031305,0.125,0.0,53,27,1
EV-A71,homoplasy,KDE(p=85),KDE,0.030107,-0.026384,0.149254,0.0,40,27,1
EV-A71,homoplasy,SlidingTest(p=0.01),SlidingTest,-0.103059,-0.018816,0.0,0.0,22,27,1
EV-A71,homoplasy,SlidingTest(p=0.05),SlidingTest,-0.115385,-0.021066,0.0,0.0,27,27,1
EV-A71,homoplasy,GradPeak(p=0.2),GradPeak,0.0,0.0,0.0,0.0,0,27,1
EV-A71,homoplasy,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0,27,1
EV-A71,homoplasy,LocalContrast(z=1.0),LocalContrast,0.166818,0.178901,0.254545,0.068966,28,27,1
EV-A71,homoplasy,LocalContrast(z=1.5),LocalContrast,0.114274,-0.01637,0.181818,0.0,17,27,1
EV-A71,homoplasy,LocalContrast(z=2.0),LocalContrast,0.116595,-0.013009,0.157895,0.0,11,27,1
EV-A71,homoplasy,"CUSUM(d=0.3,h=3.0)",CUSUM,0.142653,-0.01172,0.166667,0.0,9,27,1
EV-A71,homoplasy,"CUSUM(d=0.5,h=4.0)",CUSUM,0.060035,-0.007737,0.064516,0.0,4,27,1
EV-A71,homoplasy,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.036629,-0.006688,0.0,0.0,3,27,1
EV-A71,homoplasy,AdaptiveKnee,AdaptiveKnee,0.097902,-0.023594,0.2,0.0,33,27,1
EV-A71,homoplasy,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.10317,0.023183,0.164063,0.008696,229,27,1
EV-A71,homoplasy,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.194363,0.012379,0.165468,0.007937,251,27,1
EV-A71,homoplasy,Spectral(z=1.5),Spectral,0.095719,-0.014199,0.15,0.0,13,27,1
EV-A71,homoplasy,Spectral(z=2.0),Spectral,0.158558,-0.011028,0.171429,0.0,8,27,1
