pathogen,fraction,n_sequences,repeat,score,detector,mcc
HCV,0.25,340,4,E_only,KDE(p=80),-0.2173
HCV,0.5,681,0,E*rare,Wavelet(t=1.5),-0.2052
HCV,0.5,681,0,E*rare,FreqThresh(p=85),-0.1448
HCV,0.5,681,0,E*rare,KDE(p=80),-0.2173
HCV,0.5,681,0,P*E*rare,Wavelet(t=1.5),-0.1888
HCV,0.5,681,0,P*E*rare,FreqThresh(p=85),-0.0778
HCV,0.5,681,0,P*E*rare,KDE(p=80),-0.2173
HCV,0.5,681,0,P*E,Wavelet(t=1.5),0.1194
HCV,0.5,681,0,P*E,FreqThresh(p=85),0.2689
HCV,0.5,681,0,P*E,KDE(p=80),-0.2133
HCV,0.5,681,0,H-score,Wavelet(t=1.5),0.3616
HCV,0.5,681,0,H-score,FreqThresh(p=85),0.2689
HCV,0.5,681,0,H-score,KDE(p=80),-0.2173
HCV,0.5,681,0,E_only,Wavelet(t=1.5),0.2094
HCV,0.5,681,0,E_only,FreqThresh(p=85),0.178
HCV,0.5,681,0,E_only,KDE(p=80),-0.2173
HCV,0.5,681,1,E*rare,Wavelet(t=1.5),-0.1991
HCV,0.5,681,1,E*rare,FreqThresh(p=85),-0.13
HCV,0.5,681,1,E*rare,KDE(p=80),-0.2173
HCV,0.5,681,1,P*E*rare,Wavelet(t=1.5),-0.1609
HCV,0.5,681,1,P*E*rare,FreqThresh(p=85),-0.0072
HCV,0.5,681,1,P*E*rare,KDE(p=80),-0.2173
HCV,0.5,681,1,P*E,Wavelet(t=1.5),0.2626
HCV,0.5,681,1,P*E,FreqThresh(p=85),0.2347
HCV,0.5,681,1,P*E,KDE(p=80),-0.2173
HCV,0.5,681,1,H-score,Wavelet(t=1.5),0.3622
HCV,0.5,681,1,H-score,FreqThresh(p=85),0.2347
HCV,0.5,681,1,H-score,KDE(p=80),-0.2173
HCV,0.5,681,1,E_only,Wavelet(t=1.5),0.2513
HCV,0.5,681,1,E_only,FreqThresh(p=85),0.0974
HCV,0.5,681,1,E_only,KDE(p=80),-0.2173
HCV,0.5,681,2,E*rare,Wavelet(t=1.5),-0.1867
HCV,0.5,681,2,E*rare,FreqThresh(p=85),-0.0867
HCV,0.5,681,2,E*rare,KDE(p=80),-0.2173
HCV,0.5,681,2,P*E*rare,Wavelet(t=1.5),-0.0536
HCV,0.5,681,2,P*E*rare,FreqThresh(p=85),-0.0248
HCV,0.5,681,2,P*E*rare,KDE(p=80),-0.2173
HCV,0.5,681,2,P*E,Wavelet(t=1.5),0.1194
HCV,0.5,681,2,P*E,FreqThresh(p=85),0.2689
HCV,0.5,681,2,P*E,KDE(p=80),-0.2173
HCV,0.5,681,2,H-score,Wavelet(t=1.5),0.4088
HCV,0.5,681,2,H-score,FreqThresh(p=85),0.2689
HCV,0.5,681,2,H-score,KDE(p=80),-0.2173
HCV,0.5,681,2,E_only,Wavelet(t=1.5),0.139
HCV,0.5,681,2,E_only,FreqThresh(p=85),0.1441
HCV,0.5,681,2,E_only,KDE(p=80),-0.2173
HCV,0.5,681,3,E*rare,Wavelet(t=1.5),-0.1804
HCV,0.5,681,3,E*rare,FreqThresh(p=85),-0.1325
HCV,0.5,681,3,E*rare,KDE(p=80),-0.2173
HCV,0.5,681,3,P*E*rare,Wavelet(t=1.5),-0.1564
HCV,0.5,681,3,P*E*rare,FreqThresh(p=85),-0.0477
HCV,0.5,681,3,P*E*rare,KDE(p=80),-0.2173
HCV,0.5,681,3,P*E,Wavelet(t=1.5),0.1542
HCV,0.5,681,3,P*E,FreqThresh(p=85),0.2513
HCV,0.5,681,3,P*E,KDE(p=80),-0.2173
HCV,0.5,681,3,H-score,Wavelet(t=1.5),0.4016
HCV,0.5,681,3,H-score,FreqThresh(p=85),0.2513
HCV,0.5,681,3,H-score,KDE(p=80),-0.2173
HCV,0.5,681,3,E_only,Wavelet(t=1.5),0.2192
HCV,0.5,681,3,E_only,FreqThresh(p=85),0.1883
HCV,0.5,681,3,E_only,KDE(p=80),-0.2133
HCV,0.5,681,4,E*rare,Wavelet(t=1.5),-0.0302
HCV,0.5,681,4,E*rare,FreqThresh(p=85),-0.2011
HCV,0.5,681,4,E*rare,KDE(p=80),-0.2173
HCV,0.5,681,4,P*E*rare,Wavelet(t=1.5),-0.1376
HCV,0.5,681,4,P*E*rare,FreqThresh(p=85),-0.0747
HCV,0.5,681,4,P*E*rare,KDE(p=80),-0.2133
HCV,0.5,681,4,P*E,Wavelet(t=1.5),0.1241
HCV,0.5,681,4,P*E,FreqThresh(p=85),0.2347
HCV,0.5,681,4,P*E,KDE(p=80),-0.2173
HCV,0.5,681,4,H-score,Wavelet(t=1.5),0.3435
HCV,0.5,681,4,H-score,FreqThresh(p=85),0.2347
HCV,0.5,681,4,H-score,KDE(p=80),-0.2173
HCV,0.5,681,4,E_only,Wavelet(t=1.5),0.2243
HCV,0.5,681,4,E_only,FreqThresh(p=85),0.129
HCV,0.5,681,4,E_only,KDE(p=80),-0.2173
HCV,0.75,1021,0,E*rare,Wavelet(t=1.5),-0.2052
HCV,0.75,1021,0,E*rare,FreqThresh(p=85),-0.1218
HCV,0.75,1021,0,E*rare,KDE(p=80),-0.2173
HCV,0.75,1021,0,P*E*rare,Wavelet(t=1.5),-0.1541
HCV,0.75,1021,0,P*E*rare,FreqThresh(p=85),-0.0837
HCV,0.75,1021,0,P*E*rare,KDE(p=80),-0.2173
HCV,0.75,1021,0,P*E,Wavelet(t=1.5),0.1284
HCV,0.75,1021,0,P*E,FreqThresh(p=85),0.2513
HCV,0.75,1021,0,P*E,KDE(p=80),-0.2173
HCV,0.75,1021,0,H-score,Wavelet(t=1.5),0.4088
HCV,0.75,1021,0,H-score,FreqThresh(p=85),0.2513
HCV,0.75,1021,0,H-score,KDE(p=80),-0.2173
HCV,0.75,1021,0,E_only,Wavelet(t=1.5),0.257
HCV,0.75,1021,0,E_only,FreqThresh(p=85),0.1883
HCV,0.75,1021,0,E_only,KDE(p=80),-0.2173
HCV,0.75,1021,1,E*rare,Wavelet(t=1.5),-0.1587
HCV,0.75,1021,1,E*rare,FreqThresh(p=85),-0.1037
HCV,0.75,1021,1,E*rare,KDE(p=80),-0.2173
HCV,0.75,1021,1,P*E*rare,Wavelet(t=1.5),-0.1327
HCV,0.75,1021,1,P*E*rare,FreqThresh(p=85),-0.0867
HCV,0.75,1021,1,P*E*rare,KDE(p=80),-0.2173
HCV,0.75,1021,1,P*E,Wavelet(t=1.5),0.1854
HCV,0.75,1021,1,P*E,FreqThresh(p=85),0.2513
HCV,0.75,1021,1,P*E,KDE(p=80),-0.2173
HCV,0.75,1021,1,H-score,Wavelet(t=1.5),0.3945
HCV,0.75,1021,1,H-score,FreqThresh(p=85),0.2513
HCV,0.75,1021,1,H-score,KDE(p=80),-0.2173
HCV,0.75,1021,1,E_only,Wavelet(t=1.5),0.2569
HCV,0.75,1021,1,E_only,FreqThresh(p=85),0.1831
HCV,0.75,1021,1,E_only,KDE(p=80),-0.2173
HCV,0.75,1021,2,E*rare,Wavelet(t=1.5),-0.1804
HCV,0.75,1021,2,E*rare,FreqThresh(p=85),-0.1519
HCV,0.75,1021,2,E*rare,KDE(p=80),-0.2173
HCV,0.75,1021,2,P*E*rare,Wavelet(t=1.5),-0.1472
HCV,0.75,1021,2,P*E*rare,FreqThresh(p=85),-0.1008
HCV,0.75,1021,2,P*E*rare,KDE(p=80),-0.2173
HCV,0.75,1021,2,P*E,Wavelet(t=1.5),0.2102
HCV,0.75,1021,2,P*E,FreqThresh(p=85),0.2689
HCV,0.75,1021,2,P*E,KDE(p=80),-0.2173
HCV,0.75,1021,2,H-score,Wavelet(t=1.5),0.4399
HCV,0.75,1021,2,H-score,FreqThresh(p=85),0.2689
HCV,0.75,1021,2,H-score,KDE(p=80),-0.2173
HCV,0.75,1021,2,E_only,Wavelet(t=1.5),0.286
HCV,0.75,1021,2,E_only,FreqThresh(p=85),0.1603
HCV,0.75,1021,2,E_only,KDE(p=80),-0.2173
HCV,0.75,1021,3,E*rare,Wavelet(t=1.5),-0.2011
HCV,0.75,1021,3,E*rare,FreqThresh(p=85),-0.1703
HCV,0.75,1021,3,E*rare,KDE(p=80),-0.2173
HCV,0.75,1021,3,P*E*rare,Wavelet(t=1.5),-0.1564
HCV,0.75,1021,3,P*E*rare,FreqThresh(p=85),-0.0924
HCV,0.75,1021,3,P*E*rare,KDE(p=80),-0.2173
HCV,0.75,1021,3,P*E,Wavelet(t=1.5),0.1108
HCV,0.75,1021,3,P*E,FreqThresh(p=85),0.2513
HCV,0.75,1021,3,P*E,KDE(p=80),-0.2173
HCV,0.75,1021,3,H-score,Wavelet(t=1.5),0.3945
HCV,0.75,1021,3,H-score,FreqThresh(p=85),0.2513
HCV,0.75,1021,3,H-score,KDE(p=80),-0.2173
HCV,0.75,1021,3,E_only,Wavelet(t=1.5),0.274
HCV,0.75,1021,3,E_only,FreqThresh(p=85),0.199
HCV,0.75,1021,3,E_only,KDE(p=80),-0.2173
HCV,0.75,1021,4,E*rare,Wavelet(t=1.5),-0.193
HCV,0.75,1021,4,E*rare,FreqThresh(p=85),-0.101
HCV,0.75,1021,4,E*rare,KDE(p=80),-0.2173
HCV,0.75,1021,4,P*E*rare,Wavelet(t=1.5),-0.1472
HCV,0.75,1021,4,P*E*rare,FreqThresh(p=85),-0.1035
HCV,0.75,1021,4,P*E*rare,KDE(p=80),-0.2173
HCV,0.75,1021,4,P*E,Wavelet(t=1.5),0.1921
HCV,0.75,1021,4,P*E,FreqThresh(p=85),0.2689
HCV,0.75,1021,4,P*E,KDE(p=80),-0.2173
HCV,0.75,1021,4,H-score,Wavelet(t=1.5),0.3876
HCV,0.75,1021,4,H-score,FreqThresh(p=85),0.2689
HCV,0.75,1021,4,H-score,KDE(p=80),-0.2173
HCV,0.75,1021,4,E_only,Wavelet(t=1.5),0.286
HCV,0.75,1021,4,E_only,FreqThresh(p=85),0.1441
HCV,0.75,1021,4,E_only,KDE(p=80),-0.2173
HCV,1.0,1362,0,E*rare,Wavelet(t=1.5),-0.1609
HCV,1.0,1362,0,E*rare,FreqThresh(p=85),-0.1424
HCV,1.0,1362,0,E*rare,KDE(p=80),-0.2173
HCV,1.0,1362,0,P*E*rare,Wavelet(t=1.5),-0.1401
HCV,1.0,1362,0,P*E*rare,FreqThresh(p=85),-0.0716
HCV,1.0,1362,0,P*E*rare,KDE(p=80),-0.2173
HCV,1.0,1362,0,P*E,Wavelet(t=1.5),0.1414
HCV,1.0,1362,0,P*E,FreqThresh(p=85),0.2513
HCV,1.0,1362,0,P*E,KDE(p=80),-0.2173
HCV,1.0,1362,0,H-score,Wavelet(t=1.5),0.3945
HCV,1.0,1362,0,H-score,FreqThresh(p=85),0.2513
HCV,1.0,1362,0,H-score,KDE(p=80),-0.2173
HCV,1.0,1362,0,E_only,Wavelet(t=1.5),0.274
HCV,1.0,1362,0,E_only,FreqThresh(p=85),0.199
HCV,1.0,1362,0,E_only,KDE(p=80),-0.2173
HCV,1.0,1362,1,E*rare,Wavelet(t=1.5),-0.1609
HCV,1.0,1362,1,E*rare,FreqThresh(p=85),-0.1424
HCV,1.0,1362,1,E*rare,KDE(p=80),-0.2173
HCV,1.0,1362,1,P*E*rare,Wavelet(t=1.5),-0.1401
HCV,1.0,1362,1,P*E*rare,FreqThresh(p=85),-0.0716
HCV,1.0,1362,1,P*E*rare,KDE(p=80),-0.2173
HCV,1.0,1362,1,P*E,Wavelet(t=1.5),0.1414
HCV,1.0,1362,1,P*E,FreqThresh(p=85),0.2513
HCV,1.0,1362,1,P*E,KDE(p=80),-0.2173
HCV,1.0,1362,1,H-score,Wavelet(t=1.5),0.3945
HCV,1.0,1362,1,H-score,FreqThresh(p=85),0.2513
HCV,1.0,1362,1,H-score,KDE(p=80),-0.2173
HCV,1.0,1362,1,E_only,Wavelet(t=1.5),0.274
HCV,1.0,1362,1,E_only,FreqThresh(p=85),0.199
HCV,1.0,1362,1,E_only,KDE(p=80),-0.2173
HCV,1.0,1362,2,E*rare,Wavelet(t=1.5),-0.1609
HCV,1.0,1362,2,E*rare,FreqThresh(p=85),-0.1424
HCV,1.0,1362,2,E*rare,KDE(p=80),-0.2173
HCV,1.0,1362,2,P*E*rare,Wavelet(t=1.5),-0.1401
HCV,1.0,1362,2,P*E*rare,FreqThresh(p=85),-0.0716
HCV,1.0,1362,2,P*E*rare,KDE(p=80),-0.2173
HCV,1.0,1362,2,P*E,Wavelet(t=1.5),0.1414
HCV,1.0,1362,2,P*E,FreqThresh(p=85),0.2513
HCV,1.0,1362,2,P*E,KDE(p=80),-0.2173
HCV,1.0,1362,2,H-score,Wavelet(t=1.5),0.3945
HCV,1.0,1362,2,H-score,FreqThresh(p=85),0.2513
HCV,1.0,1362,2,H-score,KDE(p=80),-0.2173
HCV,1.0,1362,2,E_only,Wavelet(t=1.5),0.274
HCV,1.0,1362,2,E_only,FreqThresh(p=85),0.199
HCV,1.0,1362,2,E_only,KDE(p=80),-0.2173
HCV,1.0,1362,3,E*rare,Wavelet(t=1.5),-0.1609
HCV,1.0,1362,3,E*rare,FreqThresh(p=85),-0.1424
HCV,1.0,1362,3,E*rare,KDE(p=80),-0.2173
HCV,1.0,1362,3,P*E*rare,Wavelet(t=1.5),-0.1401
HCV,1.0,1362,3,P*E*rare,FreqThresh(p=85),-0.0716
HCV,1.0,1362,3,P*E*rare,KDE(p=80),-0.2173
HCV,1.0,1362,3,P*E,Wavelet(t=1.5),0.1414
HCV,1.0,1362,3,P*E,FreqThresh(p=85),0.2513
HCV,1.0,1362,3,P*E,KDE(p=80),-0.2173
HCV,1.0,1362,3,H-score,Wavelet(t=1.5),0.3945
HCV,1.0,1362,3,H-score,FreqThresh(p=85),0.2513
HCV,1.0,1362,3,H-score,KDE(p=80),-0.2173
HCV,1.0,1362,3,E_only,Wavelet(t=1.5),0.274
HCV,1.0,1362,3,E_only,FreqThresh(p=85),0.199
HCV,1.0,1362,3,E_only,KDE(p=80),-0.2173
HCV,1.0,1362,4,E*rare,Wavelet(t=1.5),-0.1609
HCV,1.0,1362,4,E*rare,FreqThresh(p=85),-0.1424
HCV,1.0,1362,4,E*rare,KDE(p=80),-0.2173
HCV,1.0,1362,4,P*E*rare,Wavelet(t=1.5),-0.1401
HCV,1.0,1362,4,P*E*rare,FreqThresh(p=85),-0.0716
HCV,1.0,1362,4,P*E*rare,KDE(p=80),-0.2173
HCV,1.0,1362,4,P*E,Wavelet(t=1.5),0.1414
HCV,1.0,1362,4,P*E,FreqThresh(p=85),0.2513
HCV,1.0,1362,4,P*E,KDE(p=80),-0.2173
HCV,1.0,1362,4,H-score,Wavelet(t=1.5),0.3945
HCV,1.0,1362,4,H-score,FreqThresh(p=85),0.2513
HCV,1.0,1362,4,H-score,KDE(p=80),-0.2173
HCV,1.0,1362,4,E_only,Wavelet(t=1.5),0.274
HCV,1.0,1362,4,E_only,FreqThresh(p=85),0.199
HCV,1.0,1362,4,E_only,KDE(p=80),-0.2173
