pathogen,scoring,detector,family,mcc,precision,recall,f1,n_detected
EV-A71,rare_freq,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0
EV-A71,rare_freq,LocalContrast(z=1.0),LocalContrast,0.030107,0.125,0.185185,0.149254,40
EV-A71,rare_freq,LocalContrast(z=1.5),LocalContrast,0.032792,0.136364,0.111111,0.122449,22
EV-A71,rare_freq,LocalContrast(z=2.0),LocalContrast,0.045571,0.166667,0.074074,0.102564,12
EV-A71,rare_freq,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.071253,0.0,0.0,0.0,11
EV-A71,rare_freq,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.047472,0.0,0.0,0.0,5
EV-A71,rare_freq,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.036629,0.0,0.0,0.0,3
EV-A71,rare_freq,AdaptiveKnee,AdaptiveKnee,0.062879,0.136364,0.333333,0.193548,66
EV-A71,rare_freq,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.065737,0.080357,0.333333,0.129496,112
EV-A71,rare_freq,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.036441,0.092308,0.444444,0.152866,130
EV-A71,rare_freq,Spectral(z=1.5),Spectral,0.050094,0.157895,0.111111,0.130435,19
EV-A71,rare_freq,Spectral(z=2.0),Spectral,0.073704,0.222222,0.074074,0.111111,9
EV-A71,rare_freq,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
EV-A71,rare_freq,Bayes(prior=0.15),Bayes,-0.064194,0.0,0.0,0.0,9
EV-A71,rare_freq,AdaptWin(s=90),AdaptWin,-0.02985,0.081081,0.111111,0.09375,37
EV-A71,rare_freq,AdaptWin(s=85),AdaptWin,-0.036506,0.076923,0.111111,0.090909,39
EV-A71,rare_freq,FreqThresh(p=80),FreqThresh,0.048668,0.136364,0.222222,0.169014,44
EV-A71,rare_freq,FreqThresh(p=85),FreqThresh,-0.02506,0.08,0.074074,0.076923,25
EV-A71,rare_freq,FreqThresh(p=90),FreqThresh,-0.02506,0.08,0.074074,0.076923,25
EV-A71,rare_freq,FreqThresh(p=95),FreqThresh,-0.064194,0.0,0.0,0.0,9
EV-A71,rare_freq,"SWAN(w=10,k=1.0)",SWAN,-0.018206,0.092593,0.185185,0.123457,54
EV-A71,rare_freq,"SWAN(w=10,k=1.5)",SWAN,-0.02642,0.083333,0.111111,0.095238,36
EV-A71,rare_freq,"SWAN(w=10,k=2.0)",SWAN,-0.008046,0.096774,0.111111,0.103448,31
EV-A71,rare_freq,"SWAN(w=20,k=1.0)",SWAN,-0.025048,0.086957,0.148148,0.109589,46
EV-A71,rare_freq,"SWAN(w=20,k=1.5)",SWAN,-0.039741,0.075,0.111111,0.089552,40
EV-A71,rare_freq,"SWAN(w=20,k=2.0)",SWAN,-0.115385,0.0,0.0,0.0,27
EV-A71,rare_freq,"SWAN(w=50,k=1.0)",SWAN,-0.138055,0.0,0.0,0.0,37
EV-A71,rare_freq,"SWAN(w=50,k=1.5)",SWAN,-0.138055,0.0,0.0,0.0,37
EV-A71,rare_freq,"SWAN(w=50,k=2.0)",SWAN,-0.138055,0.0,0.0,0.0,37
EV-A71,rare_freq,MutClust-Orig(g=10),MutClust-Orig,0.0,0.0,0.0,0.0,0
EV-A71,homoplasy,Wavelet(t=1.0),Wavelet,-0.076638,0.0625,0.148148,0.087912,64
EV-A71,homoplasy,Wavelet(t=1.5),Wavelet,-0.131462,0.0,0.0,0.0,34
EV-A71,homoplasy,Wavelet(t=2.0),Wavelet,0.0,0.0,0.0,0.0,0
EV-A71,homoplasy,KDE(p=75),KDE,0.00499,0.106061,0.259259,0.150538,66
EV-A71,homoplasy,KDE(p=80),KDE,-0.015098,0.09434,0.185185,0.125,53
EV-A71,homoplasy,KDE(p=85),KDE,0.030107,0.125,0.185185,0.149254,40
EV-A71,homoplasy,SlidingTest(p=0.01),SlidingTest,-0.103059,0.0,0.0,0.0,22
EV-A71,homoplasy,SlidingTest(p=0.05),SlidingTest,-0.115385,0.0,0.0,0.0,27
EV-A71,homoplasy,GradPeak(p=0.2),GradPeak,0.0,0.0,0.0,0.0,0
EV-A71,homoplasy,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0
EV-A71,homoplasy,LocalContrast(z=1.0),LocalContrast,0.166818,0.25,0.259259,0.254545,28
EV-A71,homoplasy,LocalContrast(z=1.5),LocalContrast,0.114274,0.235294,0.148148,0.181818,17
EV-A71,homoplasy,LocalContrast(z=2.0),LocalContrast,0.116595,0.272727,0.111111,0.157895,11
EV-A71,homoplasy,"CUSUM(d=0.3,h=3.0)",CUSUM,0.142653,0.333333,0.111111,0.166667,9
EV-A71,homoplasy,"CUSUM(d=0.5,h=4.0)",CUSUM,0.060035,0.25,0.037037,0.064516,4
EV-A71,homoplasy,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.036629,0.0,0.0,0.0,3
EV-A71,homoplasy,AdaptiveKnee,AdaptiveKnee,0.097902,0.181818,0.222222,0.2,33
EV-A71,homoplasy,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.10317,0.091703,0.777778,0.164063,229
EV-A71,homoplasy,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.194363,0.091633,0.851852,0.165468,251
EV-A71,homoplasy,Spectral(z=1.5),Spectral,0.095719,0.230769,0.111111,0.15,13
EV-A71,homoplasy,Spectral(z=2.0),Spectral,0.158558,0.375,0.111111,0.171429,8
EV-A71,homoplasy,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
EV-A71,homoplasy,Bayes(prior=0.15),Bayes,0.0,0.0,0.0,0.0,0
EV-A71,homoplasy,AdaptWin(s=90),AdaptWin,0.021066,0.103846,1.0,0.188153,260
EV-A71,homoplasy,AdaptWin(s=85),AdaptWin,0.021066,0.103846,1.0,0.188153,260
EV-A71,homoplasy,FreqThresh(p=80),FreqThresh,0.071267,0.135802,0.407407,0.203704,81
EV-A71,homoplasy,FreqThresh(p=85),FreqThresh,0.098543,0.166667,0.296296,0.213333,48
EV-A71,homoplasy,FreqThresh(p=90),FreqThresh,0.097902,0.181818,0.222222,0.2,33
EV-A71,homoplasy,FreqThresh(p=95),FreqThresh,0.095719,0.230769,0.111111,0.15,13
EV-A71,homoplasy,"SWAN(w=10,k=1.0)",SWAN,0.04479,0.133333,0.222222,0.166667,45
EV-A71,homoplasy,"SWAN(w=10,k=1.5)",SWAN,0.018044,0.117647,0.148148,0.131148,34
EV-A71,homoplasy,"SWAN(w=10,k=2.0)",SWAN,-0.067809,0.04,0.037037,0.038462,25
EV-A71,homoplasy,"SWAN(w=20,k=1.0)",SWAN,0.018712,0.116279,0.185185,0.142857,43
EV-A71,homoplasy,"SWAN(w=20,k=1.5)",SWAN,0.018044,0.117647,0.148148,0.131148,34
EV-A71,homoplasy,"SWAN(w=20,k=2.0)",SWAN,-0.112987,0.0,0.0,0.0,26
EV-A71,homoplasy,"SWAN(w=50,k=1.0)",SWAN,-0.133676,0.0,0.0,0.0,35
EV-A71,homoplasy,"SWAN(w=50,k=1.5)",SWAN,-0.133676,0.0,0.0,0.0,35
EV-A71,homoplasy,"SWAN(w=50,k=2.0)",SWAN,-0.133676,0.0,0.0,0.0,35
EV-A71,homoplasy,MutClust-Orig(g=10),MutClust-Orig,0.021066,0.103846,1.0,0.188153,260
EV-A71,esm2_llr,Wavelet(t=1.0),Wavelet,-0.126979,0.0,0.0,0.0,32
EV-A71,esm2_llr,Wavelet(t=1.5),Wavelet,-0.117754,0.0,0.0,0.0,28
EV-A71,esm2_llr,Wavelet(t=2.0),Wavelet,-0.103059,0.0,0.0,0.0,22
EV-A71,esm2_llr,KDE(p=75),KDE,-0.197619,0.0,0.0,0.0,66
EV-A71,esm2_llr,KDE(p=80),KDE,-0.171467,0.0,0.0,0.0,53
EV-A71,esm2_llr,KDE(p=85),KDE,-0.144513,0.0,0.0,0.0,40
EV-A71,esm2_llr,SlidingTest(p=0.01),SlidingTest,-0.124707,0.0,0.0,0.0,31
EV-A71,esm2_llr,SlidingTest(p=0.05),SlidingTest,-0.126979,0.0,0.0,0.0,32
EV-A71,esm2_llr,GradPeak(p=0.2),GradPeak,0.114424,0.5,0.037037,0.068966,2
EV-A71,esm2_llr,GradPeak(p=0.5),GradPeak,-0.021066,0.0,0.0,0.0,1
EV-A71,esm2_llr,LocalContrast(z=1.0),LocalContrast,-0.003262,0.1,0.074074,0.085106,20
EV-A71,esm2_llr,LocalContrast(z=1.5),LocalContrast,0.012306,0.117647,0.074074,0.090909,17
EV-A71,esm2_llr,LocalContrast(z=2.0),LocalContrast,0.030808,0.142857,0.074074,0.097561,14
EV-A71,esm2_llr,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.047472,0.0,0.0,0.0,5
EV-A71,esm2_llr,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.036629,0.0,0.0,0.0,3
EV-A71,esm2_llr,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.02985,0.0,0.0,0.0,2
EV-A71,esm2_llr,AdaptiveKnee,AdaptiveKnee,-0.046755,0.052632,0.037037,0.043478,19
EV-A71,esm2_llr,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.00226,0.103586,0.962963,0.18705,251
EV-A71,esm2_llr,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.012584,0.102767,0.962963,0.185714,253
EV-A71,esm2_llr,Spectral(z=1.5),Spectral,0.004755,0.111111,0.037037,0.055556,9
EV-A71,esm2_llr,Spectral(z=2.0),Spectral,-0.060403,0.0,0.0,0.0,8
EV-A71,esm2_llr,Bayes(prior=0.1),Bayes,0.044307,0.2,0.037037,0.0625,5
EV-A71,esm2_llr,Bayes(prior=0.15),Bayes,-0.029824,0.066667,0.037037,0.047619,15
EV-A71,esm2_llr,AdaptWin(s=90),AdaptWin,0.022191,0.121212,0.148148,0.133333,33
EV-A71,esm2_llr,AdaptWin(s=85),AdaptWin,0.126646,0.183673,0.333333,0.236842,49
EV-A71,esm2_llr,FreqThresh(p=80),FreqThresh,0.172545,0.207547,0.407407,0.275,53
EV-A71,esm2_llr,FreqThresh(p=85),FreqThresh,0.030107,0.125,0.185185,0.149254,40
EV-A71,esm2_llr,FreqThresh(p=90),FreqThresh,0.049858,0.148148,0.148148,0.148148,27
EV-A71,esm2_llr,FreqThresh(p=95),FreqThresh,-0.025031,0.071429,0.037037,0.04878,14
EV-A71,esm2_llr,"SWAN(w=10,k=1.0)",SWAN,-0.103059,0.0,0.0,0.0,22
EV-A71,esm2_llr,"SWAN(w=10,k=1.5)",SWAN,-0.09245,0.0,0.0,0.0,18
EV-A71,esm2_llr,"SWAN(w=10,k=2.0)",SWAN,-0.09245,0.0,0.0,0.0,18
EV-A71,esm2_llr,"SWAN(w=20,k=1.0)",SWAN,-0.09245,0.0,0.0,0.0,18
EV-A71,esm2_llr,"SWAN(w=20,k=1.5)",SWAN,-0.09245,0.0,0.0,0.0,18
EV-A71,esm2_llr,"SWAN(w=20,k=2.0)",SWAN,-0.09245,0.0,0.0,0.0,18
EV-A71,esm2_llr,"SWAN(w=50,k=1.0)",SWAN,-0.095179,0.0,0.0,0.0,19
EV-A71,esm2_llr,"SWAN(w=50,k=1.5)",SWAN,-0.095179,0.0,0.0,0.0,19
EV-A71,esm2_llr,"SWAN(w=50,k=2.0)",SWAN,-0.095179,0.0,0.0,0.0,19
EV-A71,esm2_llr,MutClust-Orig(g=10),MutClust-Orig,0.071235,0.124088,0.62963,0.207317,137
EV-A71,plddt_inv,Wavelet(t=1.0),Wavelet,-0.144513,0.0,0.0,0.0,40
EV-A71,plddt_inv,Wavelet(t=1.5),Wavelet,-0.126979,0.0,0.0,0.0,32
EV-A71,plddt_inv,Wavelet(t=2.0),Wavelet,-0.103059,0.0,0.0,0.0,22
EV-A71,plddt_inv,KDE(p=75),KDE,-0.197619,0.0,0.0,0.0,66
EV-A71,plddt_inv,KDE(p=80),KDE,-0.171467,0.0,0.0,0.0,53
EV-A71,plddt_inv,KDE(p=85),KDE,-0.144513,0.0,0.0,0.0,40
EV-A71,plddt_inv,SlidingTest(p=0.01),SlidingTest,0.075065,0.140845,0.37037,0.204082,71
EV-A71,plddt_inv,SlidingTest(p=0.05),SlidingTest,0.080556,0.141026,0.407407,0.209524,78
EV-A71,plddt_inv,GradPeak(p=0.2),GradPeak,0.08453,0.190476,0.148148,0.166667,21
EV-A71,plddt_inv,GradPeak(p=0.5),GradPeak,0.106146,0.222222,0.148148,0.177778,18
EV-A71,plddt_inv,LocalContrast(z=1.0),LocalContrast,0.179887,0.25,0.296296,0.271186,32
EV-A71,plddt_inv,LocalContrast(z=1.5),LocalContrast,0.063281,0.2,0.074074,0.108108,10
EV-A71,plddt_inv,LocalContrast(z=2.0),LocalContrast,-0.02985,0.0,0.0,0.0,2
EV-A71,plddt_inv,"CUSUM(d=0.3,h=3.0)",CUSUM,0.116309,0.217391,0.185185,0.2,23
EV-A71,plddt_inv,"CUSUM(d=0.5,h=4.0)",CUSUM,0.086647,0.214286,0.111111,0.146341,14
EV-A71,plddt_inv,"CUSUM(d=0.5,h=5.0)",CUSUM,0.053979,0.181818,0.074074,0.105263,11
EV-A71,plddt_inv,AdaptiveKnee,AdaptiveKnee,0.229672,0.16129,0.925926,0.274725,155
EV-A71,plddt_inv,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.056337,0.093264,0.666667,0.163636,193
EV-A71,plddt_inv,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.003262,0.103734,0.925926,0.186567,241
EV-A71,plddt_inv,Spectral(z=1.5),Spectral,-0.008637,0.090909,0.037037,0.052632,11
EV-A71,plddt_inv,Spectral(z=2.0),Spectral,0.031842,0.166667,0.037037,0.060606,6
EV-A71,plddt_inv,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
EV-A71,plddt_inv,Bayes(prior=0.15),Bayes,0.0,0.0,0.0,0.0,0
EV-A71,plddt_inv,AdaptWin(s=90),AdaptWin,0.150597,0.166667,0.555556,0.25641,90
EV-A71,plddt_inv,AdaptWin(s=85),AdaptWin,0.112192,0.142857,0.592593,0.230216,112
EV-A71,plddt_inv,FreqThresh(p=80),FreqThresh,0.036987,0.125,0.259259,0.168675,56
EV-A71,plddt_inv,FreqThresh(p=85),FreqThresh,-0.008345,0.097561,0.148148,0.117647,41
EV-A71,plddt_inv,FreqThresh(p=90),FreqThresh,-0.028971,0.076923,0.074074,0.075472,26
EV-A71,plddt_inv,FreqThresh(p=95),FreqThresh,-0.089661,0.0,0.0,0.0,17
EV-A71,plddt_inv,"SWAN(w=10,k=1.0)",SWAN,0.161395,0.168421,0.592593,0.262295,95
EV-A71,plddt_inv,"SWAN(w=10,k=1.5)",SWAN,0.161395,0.168421,0.592593,0.262295,95
EV-A71,plddt_inv,"SWAN(w=10,k=2.0)",SWAN,0.164476,0.170213,0.592593,0.264463,94
EV-A71,plddt_inv,"SWAN(w=20,k=1.0)",SWAN,0.039047,0.119565,0.407407,0.184874,92
EV-A71,plddt_inv,"SWAN(w=20,k=1.5)",SWAN,0.044723,0.122222,0.407407,0.188034,90
EV-A71,plddt_inv,"SWAN(w=20,k=2.0)",SWAN,0.047588,0.123596,0.407407,0.189655,89
EV-A71,plddt_inv,"SWAN(w=50,k=1.0)",SWAN,0.171535,0.165138,0.666667,0.264706,109
EV-A71,plddt_inv,"SWAN(w=50,k=1.5)",SWAN,-0.089391,0.0625,0.185185,0.093458,80
EV-A71,plddt_inv,"SWAN(w=50,k=2.0)",SWAN,-0.089391,0.0625,0.185185,0.093458,80
EV-A71,plddt_inv,MutClust-Orig(g=10),MutClust-Orig,0.036629,0.104651,1.0,0.189474,258
EV-A71,sasa,Wavelet(t=1.0),Wavelet,-0.148757,0.0,0.0,0.0,42
EV-A71,sasa,Wavelet(t=1.5),Wavelet,-0.12923,0.0,0.0,0.0,33
EV-A71,sasa,Wavelet(t=2.0),Wavelet,-0.10048,0.0,0.0,0.0,21
EV-A71,sasa,KDE(p=75),KDE,-0.197619,0.0,0.0,0.0,66
EV-A71,sasa,KDE(p=80),KDE,-0.171467,0.0,0.0,0.0,53
EV-A71,sasa,KDE(p=85),KDE,-0.144513,0.0,0.0,0.0,40
EV-A71,sasa,SlidingTest(p=0.01),SlidingTest,-0.094562,0.056338,0.148148,0.081633,71
EV-A71,sasa,SlidingTest(p=0.05),SlidingTest,-0.002753,0.102273,0.333333,0.156522,88
EV-A71,sasa,GradPeak(p=0.2),GradPeak,0.211603,0.444444,0.148148,0.222222,9
EV-A71,sasa,GradPeak(p=0.5),GradPeak,0.182574,1.0,0.037037,0.071429,1
EV-A71,sasa,LocalContrast(z=1.0),LocalContrast,0.107024,0.173913,0.296296,0.219178,46
EV-A71,sasa,LocalContrast(z=1.5),LocalContrast,0.066058,0.166667,0.148148,0.156863,24
EV-A71,sasa,LocalContrast(z=2.0),LocalContrast,0.073704,0.222222,0.074074,0.111111,9
EV-A71,sasa,"CUSUM(d=0.3,h=3.0)",CUSUM,0.053979,0.181818,0.074074,0.105263,11
EV-A71,sasa,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.047472,0.0,0.0,0.0,5
EV-A71,sasa,"CUSUM(d=0.5,h=5.0)",CUSUM,0.060035,0.25,0.037037,0.064516,4
EV-A71,sasa,AdaptiveKnee,AdaptiveKnee,0.078355,0.162162,0.222222,0.1875,37
EV-A71,sasa,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.047787,0.084211,0.296296,0.131148,95
EV-A71,sasa,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.144707,0.083333,0.666667,0.148148,216
EV-A71,sasa,Spectral(z=1.5),Spectral,-0.021018,0.083333,0.074074,0.078431,24
EV-A71,sasa,Spectral(z=2.0),Spectral,-0.029824,0.066667,0.037037,0.047619,15
EV-A71,sasa,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
EV-A71,sasa,Bayes(prior=0.15),Bayes,0.0,0.0,0.0,0.0,0
EV-A71,sasa,AdaptWin(s=90),AdaptWin,0.099975,0.152778,0.407407,0.222222,72
EV-A71,sasa,AdaptWin(s=85),AdaptWin,0.045326,0.118644,0.518519,0.193103,118
EV-A71,sasa,FreqThresh(p=80),FreqThresh,0.122363,0.18,0.333333,0.233766,50
EV-A71,sasa,FreqThresh(p=85),FreqThresh,0.078355,0.162162,0.222222,0.1875,37
EV-A71,sasa,FreqThresh(p=90),FreqThresh,0.103187,0.2,0.185185,0.192308,25
EV-A71,sasa,FreqThresh(p=95),FreqThresh,0.095719,0.230769,0.111111,0.15,13
EV-A71,sasa,"SWAN(w=10,k=1.0)",SWAN,-0.021292,0.094118,0.296296,0.142857,85
EV-A71,sasa,"SWAN(w=10,k=1.5)",SWAN,-0.018572,0.095238,0.296296,0.144144,84
EV-A71,sasa,"SWAN(w=10,k=2.0)",SWAN,-0.007528,0.1,0.296296,0.149533,80
EV-A71,sasa,"SWAN(w=20,k=1.0)",SWAN,-0.034683,0.088889,0.296296,0.136752,90
EV-A71,sasa,"SWAN(w=20,k=1.5)",SWAN,-0.034683,0.088889,0.296296,0.136752,90
EV-A71,sasa,"SWAN(w=20,k=2.0)",SWAN,-0.023997,0.093023,0.296296,0.141593,86
EV-A71,sasa,"SWAN(w=50,k=1.0)",SWAN,0.000883,0.103774,0.407407,0.165414,106
EV-A71,sasa,"SWAN(w=50,k=1.5)",SWAN,-0.134642,0.039474,0.111111,0.058252,76
EV-A71,sasa,"SWAN(w=50,k=2.0)",SWAN,-0.209657,0.0,0.0,0.0,72
EV-A71,sasa,MutClust-Orig(g=10),MutClust-Orig,0.08087,0.109312,1.0,0.19708,247
EV-A71,grantham,Wavelet(t=1.0),Wavelet,-0.096303,0.041667,0.074074,0.053333,48
EV-A71,grantham,Wavelet(t=1.5),Wavelet,-0.096756,0.028571,0.037037,0.032258,35
EV-A71,grantham,Wavelet(t=2.0),Wavelet,-0.083879,0.0,0.0,0.0,15
EV-A71,grantham,KDE(p=75),KDE,-0.197619,0.0,0.0,0.0,66
EV-A71,grantham,KDE(p=80),KDE,-0.171467,0.0,0.0,0.0,53
EV-A71,grantham,KDE(p=85),KDE,-0.144513,0.0,0.0,0.0,40
EV-A71,grantham,SlidingTest(p=0.01),SlidingTest,0.078075,0.181818,0.148148,0.163265,22
EV-A71,grantham,SlidingTest(p=0.05),SlidingTest,-0.011947,0.096154,0.185185,0.126582,52
EV-A71,grantham,GradPeak(p=0.2),GradPeak,-0.021275,0.090909,0.185185,0.121951,55
EV-A71,grantham,GradPeak(p=0.5),GradPeak,-0.021275,0.090909,0.185185,0.121951,55
EV-A71,grantham,LocalContrast(z=1.0),LocalContrast,0.111402,0.177778,0.296296,0.222222,45
EV-A71,grantham,LocalContrast(z=1.5),LocalContrast,0.060438,0.16,0.148148,0.153846,25
EV-A71,grantham,LocalContrast(z=2.0),LocalContrast,-0.008637,0.090909,0.037037,0.052632,11
EV-A71,grantham,"CUSUM(d=0.3,h=3.0)",CUSUM,0.073704,0.222222,0.074074,0.111111,9
EV-A71,grantham,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.02985,0.0,0.0,0.0,2
EV-A71,grantham,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.02985,0.0,0.0,0.0,2
EV-A71,grantham,AdaptiveKnee,AdaptiveKnee,0.075065,0.140845,0.37037,0.204082,71
EV-A71,grantham,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.133386,0.02,0.037037,0.025974,50
EV-A71,grantham,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.053813,0.086614,0.407407,0.142857,127
EV-A71,grantham,Spectral(z=1.5),Spectral,0.024232,0.133333,0.074074,0.095238,15
EV-A71,grantham,Spectral(z=2.0),Spectral,0.012584,0.125,0.037037,0.057143,8
EV-A71,grantham,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
EV-A71,grantham,Bayes(prior=0.15),Bayes,-0.047472,0.0,0.0,0.0,5
EV-A71,grantham,AdaptWin(s=90),AdaptWin,0.014004,0.114286,0.148148,0.129032,35
EV-A71,grantham,AdaptWin(s=85),AdaptWin,0.086434,0.156863,0.296296,0.205128,51
EV-A71,grantham,FreqThresh(p=80),FreqThresh,0.130173,0.205882,0.259259,0.229508,34
EV-A71,grantham,FreqThresh(p=85),FreqThresh,0.103187,0.2,0.185185,0.192308,25
EV-A71,grantham,FreqThresh(p=90),FreqThresh,0.06329,0.176471,0.111111,0.136364,17
EV-A71,grantham,FreqThresh(p=95),FreqThresh,0.004755,0.111111,0.037037,0.055556,9
EV-A71,grantham,"SWAN(w=10,k=1.0)",SWAN,-0.043494,0.082192,0.222222,0.12,73
EV-A71,grantham,"SWAN(w=10,k=1.5)",SWAN,-0.009226,0.098361,0.222222,0.136364,61
EV-A71,grantham,"SWAN(w=10,k=2.0)",SWAN,0.03813,0.131579,0.185185,0.153846,38
EV-A71,grantham,"SWAN(w=20,k=1.0)",SWAN,-0.054222,0.077922,0.222222,0.115385,77
EV-A71,grantham,"SWAN(w=20,k=1.5)",SWAN,-0.048892,0.08,0.222222,0.117647,75
EV-A71,grantham,"SWAN(w=20,k=2.0)",SWAN,-0.026815,0.089552,0.222222,0.12766,67
EV-A71,grantham,"SWAN(w=50,k=1.0)",SWAN,-0.090124,0.065934,0.222222,0.101695,91
EV-A71,grantham,"SWAN(w=50,k=1.5)",SWAN,-0.185589,0.0,0.0,0.0,60
EV-A71,grantham,"SWAN(w=50,k=2.0)",SWAN,-0.167398,0.0,0.0,0.0,51
EV-A71,grantham,MutClust-Orig(g=10),MutClust-Orig,0.032187,0.111111,0.666667,0.190476,162
EV-A71,dnds_proxy,Wavelet(t=1.0),Wavelet,-0.046044,0.071429,0.111111,0.086957,42
EV-A71,dnds_proxy,Wavelet(t=1.5),Wavelet,-0.032764,0.074074,0.074074,0.074074,27
EV-A71,dnds_proxy,Wavelet(t=2.0),Wavelet,-0.0145,0.083333,0.037037,0.051282,12
EV-A71,dnds_proxy,KDE(p=75),KDE,-0.197619,0.0,0.0,0.0,66
EV-A71,dnds_proxy,KDE(p=80),KDE,-0.171467,0.0,0.0,0.0,53
EV-A71,dnds_proxy,KDE(p=85),KDE,-0.144513,0.0,0.0,0.0,40
EV-A71,dnds_proxy,SlidingTest(p=0.01),SlidingTest,-0.08087,0.0,0.0,0.0,14
EV-A71,dnds_proxy,SlidingTest(p=0.05),SlidingTest,-0.056709,0.058824,0.074074,0.065574,34
EV-A71,dnds_proxy,GradPeak(p=0.2),GradPeak,0.175421,0.3125,0.185185,0.232558,16
EV-A71,dnds_proxy,GradPeak(p=0.5),GradPeak,0.179211,0.363636,0.148148,0.210526,11
EV-A71,dnds_proxy,LocalContrast(z=1.0),LocalContrast,0.078075,0.181818,0.148148,0.163265,22
EV-A71,dnds_proxy,LocalContrast(z=1.5),LocalContrast,0.06329,0.176471,0.111111,0.136364,17
EV-A71,dnds_proxy,LocalContrast(z=2.0),LocalContrast,0.086647,0.214286,0.111111,0.146341,14
EV-A71,dnds_proxy,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.047472,0.0,0.0,0.0,5
EV-A71,dnds_proxy,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.042378,0.0,0.0,0.0,4
EV-A71,dnds_proxy,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.02985,0.0,0.0,0.0,2
EV-A71,dnds_proxy,AdaptiveKnee,AdaptiveKnee,0.00167,0.105263,0.074074,0.086957,19
EV-A71,dnds_proxy,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.027914,0.111111,0.592593,0.187135,144
EV-A71,dnds_proxy,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.035142,0.112583,0.62963,0.191011,151
EV-A71,dnds_proxy,Spectral(z=1.5),Spectral,-0.025031,0.071429,0.037037,0.04878,14
EV-A71,dnds_proxy,Spectral(z=2.0),Spectral,-0.067801,0.0,0.0,0.0,10
EV-A71,dnds_proxy,Bayes(prior=0.1),Bayes,-0.056391,0.0,0.0,0.0,7
EV-A71,dnds_proxy,Bayes(prior=0.15),Bayes,-0.0145,0.083333,0.037037,0.051282,12
EV-A71,dnds_proxy,AdaptWin(s=90),AdaptWin,-0.007975,0.095238,0.074074,0.083333,21
EV-A71,dnds_proxy,AdaptWin(s=85),AdaptWin,-0.001217,0.102564,0.148148,0.121212,39
EV-A71,dnds_proxy,FreqThresh(p=80),FreqThresh,-0.05352,0.060606,0.074074,0.066667,33
EV-A71,dnds_proxy,FreqThresh(p=85),FreqThresh,-0.02506,0.08,0.074074,0.076923,25
EV-A71,dnds_proxy,FreqThresh(p=90),FreqThresh,-0.038677,0.058824,0.037037,0.045455,17
EV-A71,dnds_proxy,FreqThresh(p=95),FreqThresh,0.004755,0.111111,0.037037,0.055556,9
EV-A71,dnds_proxy,"SWAN(w=10,k=1.0)",SWAN,-0.077771,0.0,0.0,0.0,13
EV-A71,dnds_proxy,"SWAN(w=10,k=1.5)",SWAN,-0.077771,0.0,0.0,0.0,13
EV-A71,dnds_proxy,"SWAN(w=10,k=2.0)",SWAN,-0.077771,0.0,0.0,0.0,13
EV-A71,dnds_proxy,"SWAN(w=20,k=1.0)",SWAN,-0.09245,0.0,0.0,0.0,18
EV-A71,dnds_proxy,"SWAN(w=20,k=1.5)",SWAN,-0.09245,0.0,0.0,0.0,18
EV-A71,dnds_proxy,"SWAN(w=20,k=2.0)",SWAN,-0.09245,0.0,0.0,0.0,18
EV-A71,dnds_proxy,"SWAN(w=50,k=1.0)",SWAN,-0.110557,0.0,0.0,0.0,25
EV-A71,dnds_proxy,"SWAN(w=50,k=1.5)",SWAN,-0.108095,0.0,0.0,0.0,24
